,sub_label,template,obj_label,masked_sentence
126,Switzerland,The official language of [X] is [Y] .,French,"The Alps (/ælps/; Italian: Alpi [ˈalpi]; [MASK]: Alpes [alp]; German: Alpen [ˈʔalpm̩]; Slovene: Alpe [ˈáːlpɛ]) are the highest and most extensive mountain range system that lies entirely in Europe, stretching approximately 1,200 kilometres (750 mi) across eight Alpine countries: Austria, France, Germany, Italy, Liechtenstein, Monaco, Slovenia, and Switzerland."
127,Switzerland,The official language of [X] is [Y] .,French,"Basel (/ˈbɑːzəl/ or /ˈbɑːl/; or less often used Basle; German: Basel [ˈbaːzəl]; [MASK]: Bâle [bɑl]; Italian: Basilea [baziˈlɛːa]; Romansh: Basilea About this sound [baziˈlɛːa] ) is Switzerland's third most populous city (behind Zürich and Geneva) with about 195,000 inhabitants."
128,Kajaani,The official language of [X] is [Y] .,Finnish,"The Kajaani ([MASK]: Kajaaninjoki; Swedish: Kajana älv) is a river in the Province of Oulu and in the region of Kainuu, Finland."
129,Kajaani,The official language of [X] is [Y] .,Finnish,"Matti Heikkinen (born December 19, 1983 in Kajaani) is a [MASK] cross country skier and World Champion who has competed since 2002."
130,Kingdom of Deheubarth,The official language of [X] is [Y] .,Welsh,"He usually used the title ""Proprietary Prince of Deheubarth"" or ""Prince of South Wales"", but two documents have been discovered in which he uses the title ""Prince of Wales"" or ""Prince of the [MASK]""."
131,Kingdom of Deheubarth,The official language of [X] is [Y] .,Welsh,"Later [MASK] tradition held that Hywel inherited Dyfed peacefully through his supposed marriage to Llywarch's daughter Elen in a manner similar to the stories told about his great-grandfather Merfyn's acquisition of Gwynedd, his grandfather Rhodri's acquisition of Powys, and his father's acquisition of Ceredigion, all of this despite female inheritance of land having no place in the Welsh law of the period."
132,Belgium,The official language of [X] is [Y] .,German,"Sélange (Séilen in Luxemburgisch, Selingen in [MASK]) is a village in Luxembourg Province, in southern Belgium."
133,Belgium,The official language of [X] is [Y] .,German,"The DGSS is the oldest non-medical sexological society existing in [MASK] Europe (i. e., Germany, Austria, Liechtenstein, Luxembourg, and parts of Switzerland, Denmark, Belgium, France, and Italy)."
134,Nauru,The official language of [X] is [Y] .,English,"The Nauruan language is the official language of Nauru, but [MASK] is often used in the country."
135,Nauru,The official language of [X] is [Y] .,English,"The Nauruan language is the official language of Nauru, but [MASK] is often used in the country."
136,Delhi,The official language of [X] is [Y] .,English,"Sheikh Mukhtar had spent his childhood in Gali choodi waalan (Near Jama Mosque, Delhi-11006) and took education from [MASK] Arabic School, Ajmeri Gate, Delhi-11006."
137,Delhi,The official language of [X] is [Y] .,English,"Sheikh Mukhtar had spent his childhood in Gali choodi waalan (Near Jama Mosque, Delhi-11006) and took education from [MASK] Arabic School, Ajmeri Gate, Delhi-11006."
138,Navarre,The official language of [X] is [Y] .,Spanish,"By contrast, most of Álava, the western part of Biscay and central and southern areas of Navarre are predominantly populated by native speakers of [MASK], either because Basque was replaced by Spanish over the centuries, in some areas (most of Álava and central Navarre), or because it was possibly never spoken there, in other areas (Encartaciones and southeastern Navarre)."
139,Navarre,The official language of [X] is [Y] .,Spanish,"By contrast, most of Álava, the western part of Biscay and central and southern areas of Navarre are predominantly populated by native speakers of Spanish, either because Basque was replaced by [MASK] over the centuries, in some areas (most of Álava and central Navarre), or because it was possibly never spoken there, in other areas (Encartaciones and southeastern Navarre)."
140,Ibiza,The official language of [X] is [Y] .,Spanish,"The collective name of the Gymnesians (Catalan: Illes Gimnèsies [ʒimˈnɛziəs], [MASK]: Gimnesias) [ximˈne̞siäs], or Gymnesic Islands (Catalan: Illes Gimnèsiques), distinguishes the two largest (and easternmost) Balearic islands (Majorca and Minorca), from the Pityuses (Catalan: Illes Pitiüses; Spanish: Pitiusas), or Pine Islands (Ibiza and Formentera)."
141,Ibiza,The official language of [X] is [Y] .,Spanish,"The collective name of the Gymnesians (Catalan: Illes Gimnèsies [ʒimˈnɛziəs], Spanish: Gimnesias) [ximˈne̞siäs], or Gymnesic Islands (Catalan: Illes Gimnèsiques), distinguishes the two largest (and easternmost) Balearic islands (Majorca and Minorca), from the Pityuses (Catalan: Illes Pitiüses; [MASK]: Pitiusas), or Pine Islands (Ibiza and Formentera)."
142,Kerala,The official language of [X] is [Y] .,English,"The Hindu has its largest base of circulation in southern India, and is the most widely read [MASK] daily newspaper in Kerala and Tamil Nadu."
143,Kerala,The official language of [X] is [Y] .,English,"Christ Nagar Higher Secondary school was started in 1976 as a private [MASK] Medium School in Thiruvananthapuram, India, recognised by the state government of Kerala as a minority educational institution."
144,Falkland Islands,The official language of [X] is [Y] .,English,"Puerto Soledad (Puerto de Nuestra Señora de la Soledad, [MASK]: Port Solitude) was a Spanish military outpost and penal colony on the Falkland Islands, situated at an inner cove of Berkeley Sound (French: Baie Accaron, Spanish: Bahía Anunciación)."
145,Falkland Islands,The official language of [X] is [Y] .,English,The arena's name reflects Argentina's claims of sovereignty over the Islas Malvinas (Falkland Islands in [MASK]).
146,Mari El Republic,The official language of [X] is [Y] .,Mari,"Zvenigovo (Russian: Звени́гово; [MASK]: Провой, Provoi) is a town and the administrative center of Zvenigovsky District of the Mari El Republic, Russia, located on the left bank of the Volga River, 90 kilometers (56 mi) south of Yoshkar-Ola, the capital of the republic."
147,Mari El Republic,The official language of [X] is [Y] .,Mari,"Mariy Chodra ([MASK] and Russian: Марий Чодра; Mari for The Mari Forest) is a national park, located largely in Morkinsky, Zvenigovsky, and Volzhsky Districts of the Mari El Republic, Russia."
148,Union of European Football Associations,The official language of [X] is [Y] .,French,"The Union of European Football Associations (UEFA, /juːˈeɪfə/; [MASK]: Union des Associations Européennes de Football; German: Vereinigung Europäischer Fußballverbände) is the administrative body for association football in Europe, although several member states are primarily or entirely located in Asia."
149,Union of European Football Associations,The official language of [X] is [Y] .,French,"The Union of European Football Associations (UEFA, /juːˈeɪfə/; [MASK]: Union des Associations Européennes de Football; German: Vereinigung Europäischer Fußballverbände) is the administrative body for association football in Europe, although several member states are primarily or entirely located in Asia."
150,Couto Misto,The official language of [X] is [Y] .,Portuguese,"Couto Misto ([MASK]: Couto Misto, Galician: Couto Mixto, Spanish: Coto Mixto) was an independent microstate on the border between Spain and Portugal."
151,Couto Misto,The official language of [X] is [Y] .,Portuguese,The territory of the Couto Misto also included a small uninhabited strip now part of the [MASK] municipality of Montalegre.
152,Friesland,The official language of [X] is [Y] .,Dutch,The official languages of Friesland are West Lauwers Frisian and [MASK].
153,Friesland,The official language of [X] is [Y] .,Dutch,The official languages of Friesland are West Lauwers Frisian and [MASK].
154,Guinea,The official language of [X] is [Y] .,French,"Equatorial Guinea (Spanish: Guinea Ecuatorial, [MASK]: Guinée équatoriale, Portuguese: Guiné Equatorial), officially the Republic of Equatorial Guinea (Spanish: República de Guinea Ecuatorial, French: République de Guinée équatoriale, Portuguese: República da Guiné Equatorial), is a country located in Central Africa, with an area of 28,000 square kilometres (11,000 sq mi)."
155,Guinea,The official language of [X] is [Y] .,French,"Equatorial Guinea (Spanish: Guinea Ecuatorial, French: Guinée équatoriale, Portuguese: Guiné Equatorial), officially the Republic of Equatorial Guinea (Spanish: República de Guinea Ecuatorial, [MASK]: République de Guinée équatoriale, Portuguese: República da Guiné Equatorial), is a country located in Central Africa, with an area of 28,000 square kilometres (11,000 sq mi)."
156,Udmurt Autonomous Soviet Socialist Republic,The official language of [X] is [Y] .,Russian,"Mikhail Pavlovich Mokretsov ([MASK]: Михаил Павлович Мокрецов) (born February 9, 1961, Udmurt ASSR) is a Russian businessman and state official."
157,Udmurt Autonomous Soviet Socialist Republic,The official language of [X] is [Y] .,Russian,"Mikhail Pavlovich Mokretsov (Russian: Михаил Павлович Мокрецов) (born February 9, 1961, Udmurt ASSR) is a [MASK] businessman and state official."
158,Coimbatore,The official language of [X] is [Y] .,Tamil,Othakalmandapam is a suburb of Coimbatore city in the Indian state of [MASK] Nadu.Correct Name is Othakkalmandapam.
159,Coimbatore,The official language of [X] is [Y] .,Tamil,"Sivathamby has been honored in recent world classic [MASK] conference in Coimbatore, Tamil Nadu, India He received his Ph.D."
160,Australia,The official language of [X] is [Y] .,English,"Australian English (AusE, AuE, AusEng, en-AU) is a major variety of the [MASK] and is used throughout Australia."
161,Australia,The official language of [X] is [Y] .,English,"British and American English are the reference norms for [MASK] as spoken, written, and taught in the rest of the world, excluding countries where English is spoken natively such as Australia, Canada, Ireland and New Zealand."
162,Peru,The official language of [X] is [Y] .,Spanish,"Colombia (/kəˈlʌmbiə/ kə-LUM-biə or /kəˈlɒmbiə/ kə-LOM-biə; [koˈlombja]), officially the Republic of Colombia ([MASK]: About this sound República de Colombia ), is a country situated in the northwest of South America, bordered to the northwest by Panama; to the east by Venezuela and Brazil; to the south by Ecuador and Peru; and it shares maritime limits with Costa Rica, Nicaragua, Honduras, Jamaica, Dominican Republic and Haiti."
163,Peru,The official language of [X] is [Y] .,Spanish,"Ecuador (/ˈɛkwədɔːr/ E-kwə-dawr, [ekwaˈðor]), officially the Republic of Ecuador ([MASK]: República del Ecuador, which literally translates as ""Republic of the Equator""), is a representative democratic republic in northwestern South America, bordered by Colombia on the north, Peru on the east and south, and the Pacific Ocean to the west."
164,Delhi,The official language of [X] is [Y] .,Punjabi,"The script is also widely used in the Indian states of Haryana, Himachal Pradesh, Jammu and the national capital of Delhi, with [MASK] being one of the official languages in these states."
165,Delhi,The official language of [X] is [Y] .,Punjabi,The film tells the story of a feisty [MASK] girl who is sent off track when she bumps into a depressed Mumbai businessman on an overnight train to Delhi.
166,Swiss Federal Constitution,The official language of [X] is [Y] .,French,The Federal Constitution of the Swiss Confederation of 18 April 1999 (German: Bundesverfassung der Schweizerischen Eidgenossenschaft; [MASK]: Constitution fédérale de la Confédération suisse; Italian: Costituzione federale della Confederazione Svizzera; Romansh: About this sound Constituziun federala da la Confederaziun svizra ) is the third and current federal constitution of Switzerland.
167,Swiss Federal Constitution,The official language of [X] is [Y] .,French,The Federal Constitution of the Swiss Confederation of 18 April 1999 (German: Bundesverfassung der Schweizerischen Eidgenossenschaft; [MASK]: Constitution fédérale de la Confédération suisse; Italian: Costituzione federale della Confederazione Svizzera; Romansh: About this sound Constituziun federala da la Confederaziun svizra ) is the third and current federal constitution of Switzerland.
168,Bengkulu,The official language of [X] is [Y] .,Indonesian,"Bengkulu City ([MASK]: Kota Bengkulu; English historic name: Bencoolen, Dutch historic: Benkulen or Benkoelen) is a city on the west coast of Sumatra in Indonesia."
