,sub_label,template,obj_label,masked_sentence
128,Yahya Petra of Kelantan,[X] is [Y] citizen .,Malaysia,"Sultan Yahya Petra Bridge or Jambatan Sultan Yahya Petra (Jawi: جمبتن سلطان يحي ڤيترا) is a major bridge in Kota Bharu, Kelantan, [MASK] crossing Kelantan River."
129,Yahya Petra of Kelantan,[X] is [Y] citizen .,Malaysia,"Sultan Yahya Petra Ibni Al-Mahum Sultan Ibrahim, GCMG, (10 December 1917 – 29 March 1979) was the sixth Yang di-Pertuan Agong (King) of [MASK] from 21 September 1975 to his death, and twelfth (by some reckoning tenth) Sultan of modern Kelantan (1960–1979)."
130,Jens Evensen,[X] is [Y] citizen .,Norway,"Former Labour Party politician and head of Norwegian Broadcasting Corporation (NRK) Einar Førde called Jens Evensen ""one of the great [MASK] of the last century."""
131,Jens Evensen,[X] is [Y] citizen .,Norway,"Former Labour Party politician and head of Norwegian Broadcasting Corporation (NRK) Einar Førde called Jens Evensen ""one of the great [MASK] of the last century."""
132,Henriette Caillaux,[X] is [Y] citizen .,France,"Henriette Caillaux (5 December 1874 – 29 January 1943) was a Parisian socialite and second wife of the former Prime Minister of [MASK], Joseph Caillaux."
133,Henriette Caillaux,[X] is [Y] citizen .,France,"Henriette Caillaux (5 December 1874 – 29 January 1943) was a Parisian socialite and second wife of the former Prime Minister of [MASK], Joseph Caillaux."
134,Renzo Furlan,[X] is [Y] citizen .,Italy,"He represented his native country at the 1996 Summer Olympics in Atlanta, Georgia, where he was defeated in the second round by [MASK]'s Renzo Furlan."
135,Renzo Furlan,[X] is [Y] citizen .,Italy,Renzo Furlan (born 17 May 1970) is a former tennis player from [MASK].
136,Pierre Antonini,[X] is [Y] citizen .,France,"Pierre Antonini is a retired French mathematics professor and amateur astronomer who has discovered several minor planets and two supernovae at his private Observatoire de Bédoin (Bedoin Observatory; observatory code: 132) located at Bédoin, southeastern [MASK]."
137,Pierre Antonini,[X] is [Y] citizen .,France,"Pierre Antonini is a retired French mathematics professor and amateur astronomer who has discovered several minor planets and two supernovae at his private Observatoire de Bédoin (Bedoin Observatory; observatory code: 132) located at Bédoin, southeastern [MASK]."
138,Ivry Gitlis,[X] is [Y] citizen .,Israel,"Ivry Gitlis (Hebrew: עברי גיטליס; born 25 August 1922 in Haifa, [MASK]) is an Israeli virtuoso violinist and UNESCO Goodwill Ambassador."
139,Ivry Gitlis,[X] is [Y] citizen .,Israel,"Ivry Gitlis (Hebrew: עברי גיטליס; born 25 August 1922 in Haifa, [MASK]) is an Israeli virtuoso violinist and UNESCO Goodwill Ambassador."
140,Desmond O'Malley,[X] is [Y] citizen .,Ireland,"In 1981, Minister Desmond O'Malley of [MASK] unveiled a commemorative plaque adorning Jägerhorn’s house in Porvoo, Finland and stated: ""If this man has spent 2 years of prison for the independence of Ireland, he is indeed worthy of this plaque."""
141,Desmond O'Malley,[X] is [Y] citizen .,Ireland,"In 1981, Minister Desmond O'Malley of Ireland unveiled a commemorative plaque adorning Jägerhorn’s house in Porvoo, Finland and stated: ""If this man has spent 2 years of prison for the independence of [MASK], he is indeed worthy of this plaque."""
142,Rudolf Viest,[X] is [Y] citizen .,Slovakia,"Rudolf Viest (24 September 1890, Revúca, Gömör és Kis-Hont County, Kingdom of Hungary, - 1945 ?, Flossenbürg concentration camp ?, Germany), was a [MASK] military leader, member of the Czechoslovak government in exile, member of the Slovak National Council and the commander of the 1st Czechoslovak army during the Slovak National Uprising."
143,Rudolf Viest,[X] is [Y] citizen .,Slovakia,"Rudolf Viest (24 September 1890, Revúca, Gömör és Kis-Hont County, Kingdom of Hungary, - 1945 ?, Flossenbürg concentration camp ?, Germany), was a [MASK] military leader, member of the Czechoslovak government in exile, member of the Slovak National Council and the commander of the 1st Czechoslovak army during the Slovak National Uprising."
144,Toke Makinwa,[X] is [Y] citizen .,Nigeria,"Toke Makinwa (born 3 November 1984) is a [MASK] radio personality, television host, and vlogger."
145,Toke Makinwa,[X] is [Y] citizen .,Nigeria,"Toke Makinwa (born 3 November 1984) is a [MASK] radio personality, television host, and vlogger."
146,Mathieu Bodmer,[X] is [Y] citizen .,France,"Mathieu Bodmer (born 22 November 1982 in Évreux, Eure) is a [MASK] footballer who currently plays for Ligue 1 club OGC Nice."
147,Mathieu Bodmer,[X] is [Y] citizen .,France,"Mathieu Bodmer (born 22 November 1982 in Évreux, Eure) is a [MASK] footballer who currently plays for Ligue 1 club OGC Nice."
148,Alix Perez,[X] is [Y] citizen .,Belgium,"Alix Perez is the stage name of Alix Depauw, a drum and bass DJ and producer originally from Charleroi, [MASK]."
149,Alix Perez,[X] is [Y] citizen .,Belgium,"Alix Perez is the stage name of Alix Depauw, a drum and bass DJ and producer originally from Charleroi, [MASK]."
150,Georgi Parvanov,[X] is [Y] citizen .,Bulgaria,Zorka Petrova Parvanova (Bulgarian: Зорка Петрова Първанова) (born 4 May 1958 in Razlog) is the wife of Georgi Parvanov the former President of [MASK].
151,Georgi Parvanov,[X] is [Y] citizen .,Bulgaria,"At the election, Georgi Parvanov won his second and final term as President of [MASK]."
152,Sharanjit Leyl,[X] is [Y] citizen .,Singapore,"She fronts evening and overnight bulletins on BBC News and BBC World News, presenting the Newsday strand Thursday-Friday from London with Rico Hizon or Sharanjit Leyl in [MASK], World News Today on Fridays-Sunday and Reporters (BBC News programme), a weekly showcase of reports from the BBC."
153,Sharanjit Leyl,[X] is [Y] citizen .,Singapore,"The programme is co-hosted by Babita Sharma (Monday-Wednesday) and Kasia Madera (Thursday/Friday) in London, with Rico Hizon and Sharanjit Leyl in [MASK]."
154,Avni Rustemi,[X] is [Y] citizen .,Albania,"Avni Rustemi (born September 22, 1895, Libohovë, Gjirokastër, [MASK], then Ottoman Empire – June 10, 1924) was an Albanian teacher, activist and member of the Albanian parliament."
155,Avni Rustemi,[X] is [Y] citizen .,Albania,"Avni Rustemi (born September 22, 1895, Libohovë, Gjirokastër, [MASK], then Ottoman Empire – June 10, 1924) was an Albanian teacher, activist and member of the Albanian parliament."
156,Andreas Carlsson,[X] is [Y] citizen .,Sweden,"The band released the album How to Tango in which there were collaborations with many renowned [MASK] producers and songwriters, including Andreas Carlsson (Backstreet Boys, Britney Spears, Celine Dion, N’Sync och Westlife), Kent (Gillström) Isaacs (Titiyo, Eagle Eye Cherry, Steven Simmonds), Dan Sundquist (Jakob Hellman, Jumper), Peter Boström and Joakim Udd (Camilla Brink, Bosson) Leif Larsson (Faith Hill and Louise Hoffsten)."
157,Andreas Carlsson,[X] is [Y] citizen .,Sweden,"He is particlularly known for taking part in the first season of the series Made in [MASK], along with Janet Leon, where he collaborated with Anders Bagge, Laila Bagge, Andreas Carlsson for his debut album, also writing some of his own notable co-writing, such as ""Here Comes the Night"" with Fredrik Hallström."
158,Harashima,[X] is [Y] citizen .,Japan,"Harashima (born July 6, 1974 in Tokyo, [MASK]) is a wrestler for Dramatic Dream Team, where he is a seven-time KO-D Openweight Champion and a six-time KO-D Tag Team Champion."
159,Harashima,[X] is [Y] citizen .,Japan,"Harashima (born July 6, 1974 in Tokyo, [MASK]) is a wrestler for Dramatic Dream Team, where he is a seven-time KO-D Openweight Champion and a six-time KO-D Tag Team Champion."
160,Jao Mapa,[X] is [Y] citizen .,Philippines,"Jose Vicente P. Mapa III, who is better known by his screen name Jao Mapa (born February 11, 1976), is a popular actor in the [MASK]."
161,Jao Mapa,[X] is [Y] citizen .,Philippines,"Jose Vicente P. Mapa III, who is better known by his screen name Jao Mapa (born February 11, 1976), is a popular actor in the [MASK]."
162,Charles Rhodes Smith,[X] is [Y] citizen .,Canada,"Charles Rhodes Smith (March 20, 1896 – September 30, 1993) was a politician in Manitoba, [MASK]."
163,Charles Rhodes Smith,[X] is [Y] citizen .,Canada,"Charles Rhodes Smith (March 20, 1896 – September 30, 1993) was a politician in Manitoba, [MASK]."
164,Ana Guevara,[X] is [Y] citizen .,Mexico,"The defending Pan American Games champion is Ana Guevara of [MASK], who has since retired."
165,Ana Guevara,[X] is [Y] citizen .,Mexico,"[MASK]'s Ana Guevara won her first international medals in Lisbon, taking 400 m individual and relay titles as well as a silver medal in the 800 metres."
166,Adelsteen Normann,[X] is [Y] citizen .,Norway,A notable student of his was the [MASK] landscape painter Adelsteen Normann who studied with Dücker from 1869 to 1872.
167,Adelsteen Normann,[X] is [Y] citizen .,Norway,Adelsteen Normann (1 May 1848 - 26 December 1918) was a [MASK] painter who worked in Berlin.
168,Dilma Rousseff,[X] is [Y] citizen .,Brazil,"Minas Gerais is the Brazilian state with the largest number of presidents of [MASK]; Brazil's current president, Dilma Rousseff, born in Belo Horizonte, is one of them."
169,Dilma Rousseff,[X] is [Y] citizen .,Brazil,"Minas Gerais is the Brazilian state with the largest number of presidents of Brazil; [MASK]'s current president, Dilma Rousseff, born in Belo Horizonte, is one of them."
170,William Weintraub,[X] is [Y] citizen .,Canada,The Rise and Fall of English Montreal is a 1993 Canadian documentary film directed by William Weintraub and produced by the National Film Board of [MASK] in Montreal.
171,William Weintraub,[X] is [Y] citizen .,Canada,"William Weintraub, OC (born February 19, 1926) is a Canadian journalist, author, filmmaker and lecturer, known for his long association with [MASK]'s National Film Board (NFB)."
172,Hanna Krall,[X] is [Y] citizen .,Poland,"Guests and participants included: Nigel Kennedy David Krakauer and Klezmer Madness!, the Gorale folk band Zakopower, Benzion Miller, Kroke, the author Hanna Krall, Michał Piróg, Trombenik, Janusz Tylman, Israel's ambassador to [MASK] Zvi Rav-Ner and many others."
173,Hanna Krall,[X] is [Y] citizen .,Poland,"Hanna Krall (born 20 May 1935 in Warsaw) is a [MASK] writer with a degree in journalism from the Warsaw University, specializing among other subjects in the history of the Holocaust in occupied Poland."
174,Alfred Kubel,[X] is [Y] citizen .,Germany,"Alfred Kubel (25 May 1909 in Braunschweig – 22 May 1999 in Bad Pyrmont) was a German politician; in his later career, he was a member of the Social Democratic Party of [MASK]."
175,Alfred Kubel,[X] is [Y] citizen .,Germany,"Alfred Kubel (25 May 1909 in Braunschweig – 22 May 1999 in Bad Pyrmont) was a German politician; in his later career, he was a member of the Social Democratic Party of [MASK]."
176,Doychin Vasilev,[X] is [Y] citizen .,Bulgaria,"The first ascent was by the [MASK] Doychin Vasilev from Camp Academia on 25 December 2004, as part of Tangra 2004/05 survey."
177,Doychin Vasilev,[X] is [Y] citizen .,Bulgaria,"The peak was first visited by the Bulgarians Lyubomir Ivanov and Doychin Vasilev from Camp Academia on 28 December 2004, as part of Tangra 2004/05 survey, and is named after the town of Samokov in Southwestern [MASK]."
178,Hasibul Hossain,[X] is [Y] citizen .,Bangladesh,"Mohammad Hasibul Hossain (Bengali: মোহাম্মদ হাসিবুল হোসেন) (born June 3, 1977, Barlekha, Maulvibazar Sylhet Division, [MASK]), known as Hasibul Hossain, played five Tests (2000–01) and 32 one-day internationals (1995–2004) for Bangladesh."
179,Hasibul Hossain,[X] is [Y] citizen .,Bangladesh,"Mohammad Hasibul Hossain (Bengali: মোহাম্মদ হাসিবুল হোসেন) (born June 3, 1977, Barlekha, Maulvibazar Sylhet Division, Bangladesh), known as Hasibul Hossain, played five Tests (2000–01) and 32 one-day internationals (1995–2004) for [MASK]."
180,Mykola Tomenko,[X] is [Y] citizen .,Ukraine,"In 2005, Tomenko served as Vice-Prime Minister of [MASK] in the Cabinet of Yulia Tymoshenko (coordinating humanitarian policy)."
181,Mykola Tomenko,[X] is [Y] citizen .,Ukraine,Tomenko tendered his resignation as deputy Chairman of the Verkhovna Rada on 4 July 2012 as a sign of protest against the way legislation on languages in [MASK] was passed on 3 July 2012.
182,Imanol Landeta,[X] is [Y] citizen .,Mexico,"Imanol Landeta (born Imanol Goenaga Martí on July 23, 1987), more commonly known simply as Imanol, is a [MASK] singer and actor."
183,Imanol Landeta,[X] is [Y] citizen .,Mexico,"Imanol Landeta (born Imanol Goenaga Martí on July 23, 1987), more commonly known simply as Imanol, is a [MASK] singer and actor."
184,K. R. Gowri Amma,[X] is [Y] citizen .,India,"The Land Reforms Ordinance was a law in the state of Kerala, [MASK] by K. R. Gowri Amma minister in the first EMS government."
185,K. R. Gowri Amma,[X] is [Y] citizen .,India,Gowri Amma was expelled from Communist Party of [MASK] (Marxist).
186,Jo Berger Myhre,[X] is [Y] citizen .,Norway,"Jo Berger Myhre (born 29 May 1984 in Sandefjord, [MASK]) is a Norwegian upright bassist, known from performing with the likes of Splashgirl, Blokk 5, Ingrid Olava, Solveig Slettahjell Slow Motion Quintet and Finland: Grydeland/Qvenild/Hausken/Myhre."
187,Jo Berger Myhre,[X] is [Y] citizen .,Norway,"Jo Berger Myhre (born 29 May 1984 in Sandefjord, Norway) is a [MASK] upright bassist, known from performing with the likes of Splashgirl, Blokk 5, Ingrid Olava, Solveig Slettahjell Slow Motion Quintet and Finland: Grydeland/Qvenild/Hausken/Myhre."
188,Ernest Blanc,[X] is [Y] citizen .,France,"Ernest Blanc (November 1, 1923 – December 22, 2010) was a French opera singer, one of the leading baritones of his era in [MASK]."
189,Ernest Blanc,[X] is [Y] citizen .,France,"Ernest Blanc (November 1, 1923 – December 22, 2010) was a French opera singer, one of the leading baritones of his era in [MASK]."
190,Chespirito,[X] is [Y] citizen .,Mexico,"Chespirito performed a show called los Supergenios de la Mesa Cuadrada this show started in 1968 and ended in 1970 and Chespirito y la Mesa Cuadrada from 1970-1971, is a sketch comedy show that aired in [MASK] in two periods, 1968–1973 and 1980-1994."
191,Chespirito,[X] is [Y] citizen .,Mexico,"Chespirito performed a show called los Supergenios de la Mesa Cuadrada this show started in 1968 and ended in 1970 and Chespirito y la Mesa Cuadrada from 1970-1971, is a sketch comedy show that aired in [MASK] in two periods, 1968–1973 and 1980-1994."
192,Adel Gholami,[X] is [Y] citizen .,Iran,"Adel Gholami (Persian: عادل غلامی, born 9 February 1986 in Amol) is a volleyball player from [MASK], who plays as a Middle Blocker for the Men's National Team."
193,Adel Gholami,[X] is [Y] citizen .,Iran,"Adel Gholami (Persian: عادل غلامی, born 9 February 1986 in Amol) is a volleyball player from [MASK], who plays as a Middle Blocker for the Men's National Team."
194,Ronaldo,[X] is [Y] citizen .,Brazil,"One of the most popular Brazilian comedians of his generation, the overweight Bussunda was famous for his impersonations of football striker Ronaldo and of [MASK]'s president Lula."
195,Ronaldo,[X] is [Y] citizen .,Brazil,"It was co-founded in São Paulo, [MASK] in 1999 by Romero Rodrigues, Rodrigo Borges, Ronaldo Morita and Mario Letelier."
196,Peter Lalor,[X] is [Y] citizen .,Australia,"Peter Lalor Vocational College is a public, co-educational high school located in Lalor, Victoria, [MASK]."
