,sub_label,template,obj_label,masked_sentence
436,Diego Barros Arana,[X] died in [Y] .,Santiago,"A complete edition of the work and a ""Historia de la Compañía de Jesus en Chile 1593–1736,"" with notes by the Chilean historian Diego Barros Arana, appeared in [MASK] in 1870."
437,Laurence Sterne,[X] died in [Y] .,London,"While in [MASK], Elizabeth met Laurence Sterne and King George III."
438,Barnaba Oriani,[X] died in [Y] .,Milan,"At their urgent suggestion Santini's family, especially his uncle, made great sacrifices to enable him to continue his studies in [MASK] (1805–1806) under Barnaba Oriani, Cesaris, and Francesco Carlini."
439,George Dance the Younger,[X] died in [Y] .,London,"The architect was George Dance the Younger, surveyor to the City of [MASK]."
440,Henri Bouchard,[X] died in [Y] .,Paris,"The Musée Bouchard was a studio museum dedicated to sculptor Henri Bouchard (1875-1960), and located at 25, rue de l'Yvette, [MASK]."
442,Luigi Rizzo,[X] died in [Y] .,Rome,"Luigi Rizzo, Conte di Grado e di Premuda (October 8, 1887 in Milazzo – June 27, 1951 in [MASK]) was an Italian naval officer."
444,John Wilkins,[X] died in [Y] .,London,"An Essay towards a Real Character, and a Philosophical Language ([MASK], 1668) is the best-remembered of the numerous works of John Wilkins, in which he expounds a new universal language, meant primarily to facilitate international communication among scholars, but envisioned for use by diplomats, travelers, and merchants as well."
446,Thomas Chalmers,[X] died in [Y] .,Edinburgh,"At a meeting held in [MASK] in 1843, to commemorate the bicentennial of the Westminster Assembly, he delivered a speech in favour of Christian union, which attracted the attention of Thomas Chalmers and others, and led to important measures being taken by John Henderson of Park for promoting that cause."
450,Little Walter,[X] died in [Y] .,Chicago,"In 1966, the band frequented blues clubs in [MASK] where they saw Blues legends like Little Walter, Magic Sam, Big Walter Horton, and many other bluesmen perform live."
456,Maso da San Friano,[X] died in [Y] .,Florence,Maso da San Friano (1536–1571) was an Italian painter active in [MASK].
459,Mohammad Najibullah,[X] died in [Y] .,Kabul,"Mohammad Najibullah Ahmadzai (Pashto: ډاکټر نجیب ﷲ احمدزی; February 1947 – 28 September 1996), commonly known as Najibullah or Najib, was the President of Afghanistan from 1987 until 1992, when the mujahideen took over [MASK]."
472,Donatello,[X] died in [Y] .,Florence,"It can be said of late phase mannerist painting in [MASK], that the city that had early breathed life into statuary with the works of masters like Donatello and Michelangelo, was still so awed by them that it petrified the poses of figures in painting."
479,Freddie Lindstrom,[X] died in [Y] .,Chicago,"Charles William Lindstrom (born September 7, 1936 in [MASK]) is the son of Baseball Hall of Famer Freddie Lindstrom, and the holder of two all-time Major League Baseball records - though his career lasted a single game."
480,Job Charnock,[X] died in [Y] .,Kolkata,"The Calcutta High Court recently ruled (16 May 2003) that Job Charnock, the Englishman generally believed to be the founder of the [MASK] is not the founder of the city and that hence Kolakta has no birthday."
485,Manuel Arteaga y Betancourt,[X] died in [Y] .,Havana,"He was ordained on February 28, 1944 in the Cathedral of [MASK] by the Archbishop of Havana Manuel Arteaga-Betancourt."
488,Rowland Greenberg,[X] died in [Y] .,Oslo,"An instrumental version was recorded in [MASK] on April 29, 1954 by ""Verden Rundt's"" All Star Band (Rowland Greenberg (trp) - A. Skjold (trombone) - K. Stokke (alt) - K. Bergheim (tenor) - Knut Hyrum (baritone) - I. Børsum (bass) - Scott Lunde (piano) - K. O. Hoff (drums))."
489,Alex Welsh,[X] died in [Y] .,London,"Hunt was born in [MASK], where he began his career playing with Mike Daniels and Cy Laurie (1951), then joined Alex Welsh's band from 1954 to 1962 and again from 1964 to 1974."
490,Leonardo Donato,[X] died in [Y] .,Venice,"Leonardo Donà, or Donato ([MASK], February 12, 1536 – Venice, July 16, 1612) was the 90th Doge of Venice, reigning from January 10, 1606 until his death."
496,John Smybert,[X] died in [Y] .,Boston,"Born in [MASK] in 1734, he trained as a painter with his father, the artist John Smybert, and produced several portraits, notably of Ezra Stiles, architect Peter Harrison, and Dorothy Wendell (in the Collection of Dr John L Hale, Boston)."
501,John Henry Foley,[X] died in [Y] .,London,"John Henry Foley RA (Dublin 24 May 1818 – 27 August 1874 [MASK]), often referred to as JH Foley, was an Irish sculptor, working in London."
507,Biagio Marini,[X] died in [Y] .,Venice,"Predicatori di S. Domenico in [MASK], and uncle and probably teacher of Biagio Marini."
508,Chiang Ching-kuo,[X] died in [Y] .,Taipei,"Seven Seas Residence (Chinese: 七海寓所; pinyin: Qīhǎi Yùsuǒ), also called Chihai, located in [MASK], Taiwan on Beian Street within the grounds of the Republic of China Navy headquarters, was the official residence of Republic of China President Chiang Ching-kuo."
509,Israel Putnam,[X] died in [Y] .,Connecticut,"At this location in 1742, Israel Putnam shot and killed [MASK]'s last known wolf."
510,Ernesto Calindri,[X] died in [Y] .,Milan,"Born in [MASK] in 1936, Morlacchi studied at the Accademia dei Filodrammatici and made her theatrical debut in 1956 in the comedy play Il maggiore Barbara, with the stage company of Ernesto Calindri and Lina Volonghi."
511,Frankie Burke,[X] died in [Y] .,Chapman,"Frankie Burke (June 6, 1915 in Brooklyn, New York – April 7, 1983 in [MASK]) was a Hollywood actor."
513,Anna Morandi Manzolini,[X] died in [Y] .,Bologna,"Giovanni Manzolini (1700-1755) was a [MASK] artist, an expert maker of wax anatomical models and a professor of anatomy at the University of Bologna.His wife Anna Morandi Manzolini also became a well-known maker of wax anatomical models."
514,Lie Kim Hok,[X] died in [Y] .,Jakarta,"Malajoe Batawi: Kitab deri hal Perkataan-Perkataan Malajoe, Hal Memetjah Oedjar-Oedjar Malajoe dan Hal Pernahkan Tanda-Tanda Batja dan Hoeroef-Hoeroef Besar (better known by the short title Malajoe Batawi; Perfected Spelling: Melayu Betawi; literally Betawi Malay) is a grammar of the Malay language as spoken in [MASK] (now Jakarta) written by Lie Kim Hok."
516,Sebastiano Conca,[X] died in [Y] .,Naples,"In 1723 he began his apprenticeship with Sebastiano Conca in Rome, and then from 1729 to 1732 with Francesco Solimena in [MASK]."
519,Annibale de Gasparis,[X] died in [Y] .,Naples,Psyche was discovered by the Italian astronomer Annibale de Gasparis on 17 March 1852 from [MASK] and named after the Greek mythological figure Psyche.
524,Edward Joseph Dent,[X] died in [Y] .,London,"Edward Joseph Dent, generally known by his initials as E. J. Dent (16 July 1876, Ribston, Yorkshire – 22 August 1957, [MASK]), was a British writer on music."
526,Franz Pfeffer von Salomon,[X] died in [Y] .,Munich,"Franz Pfeffer von Salomon (19 February 1888 in Düsseldorf - 12 April 1968 in [MASK]), also known as Franz von Pfeffer, was the first commander of the SA upon its re-establishment in 1925, following its temporary abolition in 1923 after the abortive Beer Hall Putsch."
528,Pinhas Hirschprung,[X] died in [Y] .,Montreal,"Rabbi Pinhas Hirschprung (1912 – 1998) was a Polish rabbi of Hasidic ancestry, who later emigrated to [MASK], where he served as Chief Rabbi."
530,Robert Hooke,[X] died in [Y] .,London,"In 1676 he met Robert Hooke, who shared with him his experiences of rebuilding [MASK] following the Great Fire."
533,Emilio Navarro,[X] died in [Y] .,Ponce,The Ciudad Deportiva Millito Navarro (Millito Navarro Sports City) is a multi-sport complex currently under construction in [MASK].
535,Samuel Adams,[X] died in [Y] .,Boston,"Hancock began his political career in [MASK] as a protégé of Samuel Adams, an influential local politician, though the two men later became estranged."
544,Peter Romanovsky,[X] died in [Y] .,Moscow,"Peter Arsenievich Romanovsky (Russian: Пётр Арсеньевич Романовский; 29 July 1892, Saint Petersburg – 1 March 1964, [MASK]) was a Russian chess International Master, International Arbiter, and author."
565,Giacinto Brandi,[X] died in [Y] .,Rome,"Giacinto Brandi (1621 – 19 January 1691) was an Italian painter of the Baroque era, active mainly in [MASK] and Naples."
570,Timoleon,[X] died in [Y] .,Syracuse,"Jealousies likewise arose between the Carthaginians and their [MASK] allies, and at length Mago, becoming apprehensive of treachery, suddenly relinquished the enterprise, and on the approach of Timoleon at the head of a very inferior force, sailed away with his whole fleet, and withdrew to Carthage."
572,Rosa Parks,[X] died in [Y] .,Detroit,"The recording studio was located in [MASK], first on 11801 12th Street (Rosa Parks), and then on 3246 West Davison, within the area of the present-day Davison Freeway."
576,Oliver Evans,[X] died in [Y] .,Pittsburgh,"The Pittsburgh Steam Engine Company, originally the [MASK] Engine Company was a company founded in 1811 by Oliver Evans to manufacture high-pressure steam engines."
577,Rafael Barradas,[X] died in [Y] .,Montevideo,"Among them are works of Rafael Barradas, Joaquín Torres García, José Cúneo, Carlos Federico Sáez, Pedro Figari, Juan Manuel Blanes and the artist Pablo Serrano who lived in [MASK] for twenty years."
578,Ian Standish Monteith Hamilton,[X] died in [Y] .,London,A significant portion of the book covers his experiences in the Second Boer War of 1899-1902 which he had earlier described in [MASK] to Ladysmith via Pretoria (1900) and Ian Hamilton's March (1900).
580,Johannes Werner,[X] died in [Y] .,Nuremberg,"Stab-Werner refers to two originators: Johannes Werner (1466–1528), a parish priest in [MASK], refined and promoted this projection that had been developed earlier by Johannes Stabius (Stab) of Vienna around 1500."
581,Brian O'Nolan,[X] died in [Y] .,Dublin,"His activities shortly after the formation of the [MASK] Institute for Advanced Studies are affectionately satirized in Brian O'Nolan's poem Binchy and Bergin and Best, originally printed in the Cruiskeen Lawn column in the Irish Times and now included in The Best of Myles."
582,Cesare Terranova,[X] died in [Y] .,Palermo,Cesare Terranova (25 August 1921 in Petralia Soprana – 25 September 1979 in [MASK]) was an Italian judge and politician from Sicily notable for his anti-Mafia stance.
584,Louis Krages,[X] died in [Y] .,Atlanta,"Louis Krages, more commonly known by his pseudonym John Winter, (12 August 1949 in Bremen – 11 January 2001 in [MASK]) was a German racing driver and businessman."
587,Saúl Levi Morteira,[X] died in [Y] .,Amsterdam,"Zacuto, who was born into a Portuguese Marrano family in [MASK], studied Jewish subjects under Saul Levi Morteira (an elegy on the latter's death by Zacuto was published by D. Kaufmann in REJ, 37 (1898), 115)."
590,Marie François Oscar Bardy de Fourtou,[X] died in [Y] .,Paris,"Marie, François, Oscar Bardi de Fourtou (3 January 1836, Ribérac – 6 December 1897, [MASK]) was a French politician."
592,Julian Huxley,[X] died in [Y] .,London,"He was assistant zoo curator under Julian Huxley at Regent's Park Zoo, [MASK] and curator of Stanley Park Zoo, Vancouver."
593,Oleg Lundstrem,[X] died in [Y] .,Moscow,"Oleg Leonidovich Lundstrem (also spelled Lundstroem, Lundström, Russian: Олег Леонидович Лундстрем; April 2, 1916, Chita—October 14, 2005, near [MASK]) was a Soviet and Russian jazz composer and conductor of the Oleg Lundstrem Orchestra, one of the earliest officially recognized jazz bands in the Soviet Union (full official name: The State Oleg Lundstrem Chamber Orchestra of Jazz Music, Russian: Государственный камерный оркестр джазовой музыки под управлением Олега Лундстрема; currently, Oleg Lundstrem Memorial State Jazz Orchestra, Russian: Государственный оркестр джазовой музыки имени Олега Лундстрема)."
599,John VIII Palaiologos,[X] died in [Y] .,Constantinople,"Little is known of his life, except that he held the office of lampadarios at the [MASK] Court, and received commissions from the last two Byzantine emperors, John VIII Palaiologos and Constantine XI Palaiologos."
601,Ignaz Moscheles,[X] died in [Y] .,Leipzig,"Gleason spent much of his early life in the neighboring city of Hartford, as a pupil of Dudley Buck, going in 1869 to [MASK] to study with Ignaz Moscheles and Hans Richter."
610,"Lucien, Lord of Monaco",[X] died in [Y] .,Monaco,"Lucien I the Lord of [MASK], requested this requirement be removed from the treaty."
611,Sadako Sasaki,[X] died in [Y] .,Hiroshima,"""Atomic Bomb Children Statue"") is a monument for peace to commemorate Sadako Sasaki and the thousands of child victims of the atomic bombing of [MASK]."
618,Ricard Lamote de Grignon,[X] died in [Y] .,Barcelona,Ricard Lamote de Grignon was born and died in [MASK].
621,Rutland Barrington,[X] died in [Y] .,London,"The [MASK] cast included Hayden Coffin, Rutland Barrington, Huntley Wright and Isabel Jay."
623,Yuan Shikai,[X] died in [Y] .,Beijing,"This government moved to [MASK] in the same year with Yuan Shikai as President, and continued under his successors as the internationally recognized government of China until 1928."
628,Archie Jackson,[X] died in [Y] .,Brisbane,"He only played in two Tests against South Africa in [MASK] and Sydney in 1931 and could probably be considered unlucky to have arrived at his best years at the same time as cricketing greats such as Don Bradman, Bill Ponsford, Bill Woodfull, Archie Jackson, Stan McCabe and Alan Kippax."
629,Jean-Baptiste Joseph Delambre,[X] died in [Y] .,Paris,"His most important work, however, was the editing and the translating into Latin and French of Ptolemy's Almagest ([MASK], 1813–16), a task undertaken at the instance of Joseph Louis Lagrange and Jean Baptiste Joseph Delambre."
