,answers,original,parrot_0,parrot_1,parrot_2
33,switzerland,"[{'token': 'french', 'score': 0.956}, {'token': 'swiss', 'score': 0.018}, {'token': 'belgian', 'score': 0.012}, {'token': 'the', 'score': 0.004}, {'token': 'canadian', 'score': 0.003}, {'token': 'american', 'score': 0.001}, {'token': 'german', 'score': 0.001}, {'token': 'parisian', 'score': 0.001}, {'token': 'british', 'score': 0.0}, {'token': 'dutch', 'score': 0.0}, {'token': 'romanian', 'score': 0.0}, {'token': 'polish', 'score': 0.0}, {'token': 'english', 'score': 0.0}, {'token': 'irish', 'score': 0.0}, {'token': 'haitian', 'score': 0.0}]","[{'token': 'french', 'score': 0.97}, {'token': 'swiss', 'score': 0.014}, {'token': 'belgian', 'score': 0.009}, {'token': 'canadian', 'score': 0.001}, {'token': 'the', 'score': 0.001}, {'token': 'german', 'score': 0.001}, {'token': 'american', 'score': 0.0}, {'token': 'parisian', 'score': 0.0}, {'token': 'british', 'score': 0.0}, {'token': 'dutch', 'score': 0.0}, {'token': 'france', 'score': 0.0}, {'token': 'italian', 'score': 0.0}, {'token': 'polish', 'score': 0.0}, {'token': 'english', 'score': 0.0}, {'token': 'frenchman', 'score': 0.0}]","[{'token': 'french', 'score': 0.938}, {'token': 'the', 'score': 0.021}, {'token': 'swiss', 'score': 0.019}, {'token': 'belgian', 'score': 0.012}, {'token': 'canadian', 'score': 0.001}, {'token': 'german', 'score': 0.001}, {'token': 'american', 'score': 0.001}, {'token': 'parisian', 'score': 0.001}, {'token': 'british', 'score': 0.0}, {'token': 'dutch', 'score': 0.0}, {'token': 'polish', 'score': 0.0}, {'token': 'italian', 'score': 0.0}, {'token': 'france', 'score': 0.0}, {'token': 'english', 'score': 0.0}, {'token': 'irish', 'score': 0.0}]","[{'token': 'french', 'score': 0.966}, {'token': 'swiss', 'score': 0.016}, {'token': 'belgian', 'score': 0.01}, {'token': 'the', 'score': 0.001}, {'token': 'canadian', 'score': 0.001}, {'token': 'german', 'score': 0.001}, {'token': 'american', 'score': 0.001}, {'token': 'parisian', 'score': 0.0}, {'token': 'british', 'score': 0.0}, {'token': 'dutch', 'score': 0.0}, {'token': 'polish', 'score': 0.0}, {'token': 'english', 'score': 0.0}, {'token': 'italian', 'score': 0.0}, {'token': 'france', 'score': 0.0}, {'token': 'irish', 'score': 0.0}]"
34,switzerland,"[{'token': 'swiss', 'score': 0.94}, {'token': 'german', 'score': 0.055}, {'token': 'zurich', 'score': 0.001}, {'token': 'physical', 'score': 0.001}, {'token': 'french', 'score': 0.001}, {'token': 'british', 'score': 0.0}, {'token': 'dutch', 'score': 0.0}, {'token': 'canadian', 'score': 0.0}, {'token': 'swedish', 'score': 0.0}, {'token': 'finnish', 'score': 0.0}, {'token': 'research', 'score': 0.0}, {'token': 'scottish', 'score': 0.0}, {'token': 'norwegian', 'score': 0.0}, {'token': 'medical', 'score': 0.0}, {'token': 'mathematical', 'score': 0.0}]","[{'token': 'swiss', 'score': 0.93}, {'token': 'german', 'score': 0.064}, {'token': 'physical', 'score': 0.002}, {'token': 'zurich', 'score': 0.001}, {'token': 'french', 'score': 0.001}, {'token': 'british', 'score': 0.0}, {'token': 'swedish', 'score': 0.0}, {'token': 'research', 'score': 0.0}, {'token': 'finnish', 'score': 0.0}, {'token': 'canadian', 'score': 0.0}, {'token': 'dutch', 'score': 0.0}, {'token': 'norwegian', 'score': 0.0}, {'token': 'clinical', 'score': 0.0}, {'token': 'medical', 'score': 0.0}, {'token': 'physiological', 'score': 0.0}]",,
35,austria,"[{'token': 'germany', 'score': 0.222}, {'token': 'austria', 'score': 0.154}, {'token': 'switzerland', 'score': 0.096}, {'token': 'vienna', 'score': 0.056}, {'token': 'poland', 'score': 0.05}, {'token': 'berlin', 'score': 0.046}, {'token': 'hungary', 'score': 0.022}, {'token': 'munich', 'score': 0.014}, {'token': 'prague', 'score': 0.012}, {'token': 'liechtenstein', 'score': 0.012}, {'token': 'luxembourg', 'score': 0.011}, {'token': 'sweden', 'score': 0.011}, {'token': 'zurich', 'score': 0.01}, {'token': 'czechoslovakia', 'score': 0.008}, {'token': 'slovakia', 'score': 0.008}]",,"[{'token': '.', 'score': 0.962}, {'token': ';', 'score': 0.03}, {'token': '?', 'score': 0.002}, {'token': 'germany', 'score': 0.001}, {'token': 'there', 'score': 0.0}, {'token': 'berlin', 'score': 0.0}, {'token': 'vienna', 'score': 0.0}, {'token': 'zurich', 'score': 0.0}, {'token': 'dresden', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': 'switzerland', 'score': 0.0}, {'token': 'liechtenstein', 'score': 0.0}, {'token': 'prague', 'score': 0.0}, {'token': 'munich', 'score': 0.0}, {'token': 'here', 'score': 0.0}]",
36,poland,"[{'token': 'polish', 'score': 0.968}, {'token': 'lithuanian', 'score': 0.01}, {'token': 'ukrainian', 'score': 0.002}, {'token': 'contemporary', 'score': 0.002}, {'token': 'krakow', 'score': 0.002}, {'token': 'silesian', 'score': 0.001}, {'token': 'belarusian', 'score': 0.001}, {'token': 'czech', 'score': 0.001}, {'token': 'folk', 'score': 0.0}, {'token': 'national', 'score': 0.0}, {'token': 'romantic', 'score': 0.0}, {'token': 'marian', 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': 'catholic', 'score': 0.0}, {'token': 'galician', 'score': 0.0}]",,,
37,norway,"[{'token': 'norway', 'score': 0.963}, {'token': 'europe', 'score': 0.015}, {'token': 'scandinavia', 'score': 0.008}, {'token': 'sweden', 'score': 0.003}, {'token': 'denmark', 'score': 0.002}, {'token': 'bergen', 'score': 0.002}, {'token': 'trondheim', 'score': 0.001}, {'token': 'oslo', 'score': 0.001}, {'token': 'iceland', 'score': 0.001}, {'token': 'hungary', 'score': 0.0}, {'token': 'germany', 'score': 0.0}, {'token': 'finland', 'score': 0.0}, {'token': 'norwegian', 'score': 0.0}, {'token': 'england', 'score': 0.0}, {'token': 'general', 'score': 0.0}]",,,
38,canada,"[{'token': 'europe', 'score': 0.224}, {'token': 'britain', 'score': 0.09}, {'token': 'canada', 'score': 0.081}, {'token': 'germany', 'score': 0.065}, {'token': 'england', 'score': 0.055}, {'token': 'america', 'score': 0.052}, {'token': 'france', 'score': 0.03}, {'token': 'australia', 'score': 0.024}, {'token': 'london', 'score': 0.022}, {'token': 'sweden', 'score': 0.017}, {'token': 'print', 'score': 0.015}, {'token': 'india', 'score': 0.013}, {'token': 'israel', 'score': 0.012}, {'token': 'california', 'score': 0.011}, {'token': 'general', 'score': 0.01}]","[{'token': 'europe', 'score': 0.194}, {'token': 'germany', 'score': 0.099}, {'token': 'canada', 'score': 0.07}, {'token': 'britain', 'score': 0.044}, {'token': 'america', 'score': 0.035}, {'token': 'england', 'score': 0.034}, {'token': 'france', 'score': 0.033}, {'token': 'sweden', 'score': 0.022}, {'token': 'print', 'score': 0.02}, {'token': 'london', 'score': 0.015}, {'token': 'australia', 'score': 0.013}, {'token': '1982', 'score': 0.013}, {'token': 'japan', 'score': 0.011}, {'token': 'israel', 'score': 0.011}, {'token': '1980', 'score': 0.01}]","[{'token': 'europe', 'score': 0.183}, {'token': 'germany', 'score': 0.103}, {'token': 'canada', 'score': 0.086}, {'token': 'britain', 'score': 0.047}, {'token': 'france', 'score': 0.038}, {'token': 'england', 'score': 0.037}, {'token': 'america', 'score': 0.031}, {'token': 'sweden', 'score': 0.027}, {'token': 'print', 'score': 0.025}, {'token': 'israel', 'score': 0.019}, {'token': 'china', 'score': 0.017}, {'token': 'japan', 'score': 0.015}, {'token': 'australia', 'score': 0.014}, {'token': 'london', 'score': 0.012}, {'token': 'general', 'score': 0.012}]",
39,spain,"[{'token': 'spain', 'score': 0.946}, {'token': 'france', 'score': 0.052}, {'token': 'portugal', 'score': 0.001}, {'token': 'england', 'score': 0.001}, {'token': 'belgium', 'score': 0.0}, {'token': 'castile', 'score': 0.0}, {'token': 'naples', 'score': 0.0}, {'token': 'netherlands', 'score': 0.0}, {'token': 'philip', 'score': 0.0}, {'token': 'bourbon', 'score': 0.0}, {'token': 'navarre', 'score': 0.0}, {'token': 'austria', 'score': 0.0}, {'token': 'holland', 'score': 0.0}, {'token': 'sweden', 'score': 0.0}, {'token': 'prussia', 'score': 0.0}]",,,
40,belgium,"[{'token': 'belgian', 'score': 0.727}, {'token': 'french', 'score': 0.094}, {'token': 'german', 'score': 0.049}, {'token': 'british', 'score': 0.025}, {'token': 'american', 'score': 0.02}, {'token': 'flemish', 'score': 0.013}, {'token': 'dutch', 'score': 0.012}, {'token': 'swiss', 'score': 0.012}, {'token': 'belgium', 'score': 0.007}, {'token': 'english', 'score': 0.006}, {'token': 'australian', 'score': 0.005}, {'token': 'canadian', 'score': 0.004}, {'token': 'swedish', 'score': 0.003}, {'token': 'danish', 'score': 0.002}, {'token': 'brazilian', 'score': 0.002}]",,,
41,canada,"[{'token': 'canadian', 'score': 0.982}, {'token': 'conservative', 'score': 0.004}, {'token': 'british', 'score': 0.003}, {'token': 'federal', 'score': 0.003}, {'token': 'quebec', 'score': 0.003}, {'token': 'provincial', 'score': 0.002}, {'token': 'liberal', 'score': 0.001}, {'token': 'manitoba', 'score': 0.001}, {'token': 'newfoundland', 'score': 0.0}, {'token': 'canada', 'score': 0.0}, {'token': 'ontario', 'score': 0.0}, {'token': 'pei', 'score': 0.0}, {'token': 'whig', 'score': 0.0}, {'token': 'territorial', 'score': 0.0}, {'token': 'radical', 'score': 0.0}]",,,
42,lebanon,"[{'token': 'palestinian', 'score': 0.445}, {'token': 'egyptian', 'score': 0.113}, {'token': 'lebanese', 'score': 0.09}, {'token': 'syrian', 'score': 0.089}, {'token': 'iraqi', 'score': 0.076}, {'token': 'arabic', 'score': 0.028}, {'token': 'arab', 'score': 0.023}, {'token': 'israeli', 'score': 0.018}, {'token': 'jordanian', 'score': 0.015}, {'token': 'saudi', 'score': 0.009}, {'token': 'libyan', 'score': 0.009}, {'token': 'moroccan', 'score': 0.007}, {'token': 'muslim', 'score': 0.005}, {'token': 'islamic', 'score': 0.005}, {'token': 'sudanese', 'score': 0.004}]","[{'token': 'palestinian', 'score': 0.351}, {'token': 'lebanese', 'score': 0.137}, {'token': 'iraqi', 'score': 0.112}, {'token': 'syrian', 'score': 0.095}, {'token': 'egyptian', 'score': 0.09}, {'token': 'arabic', 'score': 0.04}, {'token': 'arab', 'score': 0.029}, {'token': 'jordanian', 'score': 0.019}, {'token': 'israeli', 'score': 0.014}, {'token': 'saudi', 'score': 0.011}, {'token': 'renowned', 'score': 0.006}, {'token': 'libyan', 'score': 0.006}, {'token': 'late', 'score': 0.006}, {'token': 'moroccan', 'score': 0.005}, {'token': 'sudanese', 'score': 0.004}]",,
43,ireland,"[{'token': 'ireland', 'score': 0.991}, {'token': 'munster', 'score': 0.004}, {'token': 'connacht', 'score': 0.002}, {'token': 'leinster', 'score': 0.001}, {'token': 'ulster', 'score': 0.0}, {'token': 'dublin', 'score': 0.0}, {'token': 'irish', 'score': 0.0}, {'token': 'tara', 'score': 0.0}, {'token': 'britain', 'score': 0.0}, {'token': 'ui', 'score': 0.0}, {'token': 'scotland', 'score': 0.0}, {'token': 'meath', 'score': 0.0}, {'token': 'armagh', 'score': 0.0}, {'token': 'alba', 'score': 0.0}, {'token': 'england', 'score': 0.0}]",,,
44,canada,"[{'token': 'canada', 'score': 0.663}, {'token': 'australia', 'score': 0.119}, {'token': 'france', 'score': 0.075}, {'token': 'germany', 'score': 0.017}, {'token': 'england', 'score': 0.017}, {'token': 'switzerland', 'score': 0.013}, {'token': 'ireland', 'score': 0.008}, {'token': 'russia', 'score': 0.007}, {'token': 'britain', 'score': 0.006}, {'token': 'sweden', 'score': 0.005}, {'token': 'scotland', 'score': 0.004}, {'token': 'usa', 'score': 0.003}, {'token': 'israel', 'score': 0.003}, {'token': 'japan', 'score': 0.003}, {'token': 'jamaica', 'score': 0.003}]","[{'token': '.', 'score': 0.877}, {'token': ';', 'score': 0.117}, {'token': '?', 'score': 0.003}, {'token': '|', 'score': 0.002}, {'token': '!', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': 'australia', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': 'france', 'score': 0.0}, {'token': 'germany', 'score': 0.0}, {'token': '-', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': '[unk]', 'score': 0.0}, {'token': 'finland', 'score': 0.0}]",,
45,mexico,"[{'token': 'mexico', 'score': 1.0}, {'token': 'mexican', 'score': 0.0}, {'token': 'mx', 'score': 0.0}, {'token': 'usa', 'score': 0.0}, {'token': 'spain', 'score': 0.0}, {'token': 'texas', 'score': 0.0}, {'token': 'monterrey', 'score': 0.0}, {'token': 'us', 'score': 0.0}, {'token': 'california', 'score': 0.0}, {'token': 'america', 'score': 0.0}, {'token': 'nm', 'score': 0.0}, {'token': 'norte', 'score': 0.0}, {'token': 'venezuela', 'score': 0.0}, {'token': 'cartel', 'score': 0.0}, {'token': 'philippines', 'score': 0.0}]",,,
46,switzerland,"[{'token': 'swiss', 'score': 0.968}, {'token': 'german', 'score': 0.021}, {'token': 'basel', 'score': 0.01}, {'token': 'french', 'score': 0.0}, {'token': 'protestant', 'score': 0.0}, {'token': 'dutch', 'score': 0.0}, {'token': 'zurich', 'score': 0.0}, {'token': 'catholic', 'score': 0.0}, {'token': 'medical', 'score': 0.0}, {'token': 'christian', 'score': 0.0}, {'token': 'european', 'score': 0.0}, {'token': 'switzerland', 'score': 0.0}, {'token': 'renowned', 'score': 0.0}, {'token': 'reformed', 'score': 0.0}, {'token': 'clinical', 'score': 0.0}]",,,
47,ukraine,"[{'token': 'ukraine', 'score': 0.952}, {'token': 'kiev', 'score': 0.016}, {'token': 'europe', 'score': 0.014}, {'token': 'russia', 'score': 0.003}, {'token': 'ukrainian', 'score': 0.002}, {'token': 'lviv', 'score': 0.002}, {'token': 'galicia', 'score': 0.002}, {'token': 'belarus', 'score': 0.002}, {'token': 'kyiv', 'score': 0.001}, {'token': 'crimea', 'score': 0.001}, {'token': 'slovakia', 'score': 0.001}, {'token': 'odessa', 'score': 0.001}, {'token': 'donetsk', 'score': 0.001}, {'token': 'poland', 'score': 0.0}, {'token': 'armenia', 'score': 0.0}]","[{'token': 'ukraine', 'score': 0.962}, {'token': '.', 'score': 0.024}, {'token': 'europe', 'score': 0.004}, {'token': 'russia', 'score': 0.003}, {'token': 'slovakia', 'score': 0.001}, {'token': 'kiev', 'score': 0.001}, {'token': ';', 'score': 0.0}, {'token': 'poland', 'score': 0.0}, {'token': 'belarus', 'score': 0.0}, {'token': 'kyiv', 'score': 0.0}, {'token': 'crimea', 'score': 0.0}, {'token': 'ukrainian', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': 'galicia', 'score': 0.0}, {'token': 'armenia', 'score': 0.0}]",,
48,israel,"[{'token': 'jerusalem', 'score': 0.583}, {'token': 'haifa', 'score': 0.179}, {'token': 'israel', 'score': 0.064}, {'token': 'nazareth', 'score': 0.034}, {'token': 'amsterdam', 'score': 0.007}, {'token': 'aviv', 'score': 0.006}, {'token': 'brooklyn', 'score': 0.006}, {'token': 'london', 'score': 0.004}, {'token': 'beirut', 'score': 0.004}, {'token': 'paris', 'score': 0.004}, {'token': 'montreal', 'score': 0.003}, {'token': 'acre', 'score': 0.003}, {'token': 'moscow', 'score': 0.003}, {'token': 'bethlehem', 'score': 0.003}, {'token': 'leningrad', 'score': 0.003}]",,,
49,estonia,"[{'token': 'estonia', 'score': 0.933}, {'token': 'finland', 'score': 0.054}, {'token': 'latvia', 'score': 0.009}, {'token': 'germany', 'score': 0.001}, {'token': 'lithuania', 'score': 0.001}, {'token': 'estonian', 'score': 0.0}, {'token': 'denmark', 'score': 0.0}, {'token': 'sweden', 'score': 0.0}, {'token': 'tallinn', 'score': 0.0}, {'token': 'europe', 'score': 0.0}, {'token': 'russia', 'score': 0.0}, {'token': 'namibia', 'score': 0.0}, {'token': 'kenya', 'score': 0.0}, {'token': 'ireland', 'score': 0.0}, {'token': 'belgium', 'score': 0.0}]",,,
50,canada,"[{'token': 'canadian', 'score': 0.793}, {'token': 'french', 'score': 0.174}, {'token': 'quebec', 'score': 0.025}, {'token': 'haitian', 'score': 0.003}, {'token': 'swiss', 'score': 0.002}, {'token': 'belgian', 'score': 0.001}, {'token': 'montreal', 'score': 0.0}, {'token': 'chilean', 'score': 0.0}, {'token': 'british', 'score': 0.0}, {'token': 'dominican', 'score': 0.0}, {'token': 'professional', 'score': 0.0}, {'token': 'lebanese', 'score': 0.0}, {'token': 'jesuit', 'score': 0.0}, {'token': 'metis', 'score': 0.0}, {'token': 'brazilian', 'score': 0.0}]",,,
51,laos,"[{'token': 'cambodia', 'score': 0.902}, {'token': 'laos', 'score': 0.016}, {'token': 'vietnam', 'score': 0.014}, {'token': 'thailand', 'score': 0.011}, {'token': 'khmer', 'score': 0.01}, {'token': 'tibet', 'score': 0.005}, {'token': 'bangkok', 'score': 0.003}, {'token': 'buddhism', 'score': 0.002}, {'token': 'china', 'score': 0.002}, {'token': 'siam', 'score': 0.002}, {'token': 'wat', 'score': 0.001}, {'token': 'bhutan', 'score': 0.001}, {'token': 'cambodian', 'score': 0.001}, {'token': 'ava', 'score': 0.001}, {'token': 'france', 'score': 0.001}]",,,
52,bulgaria,"[{'token': 'bulgarian', 'score': 0.999}, {'token': 'bulgaria', 'score': 0.0}, {'token': 'cyrillic', 'score': 0.0}, {'token': 'russian', 'score': 0.0}, {'token': 'macedonian', 'score': 0.0}, {'token': 'serbian', 'score': 0.0}, {'token': 'greek', 'score': 0.0}, {'token': 'ru', 'score': 0.0}, {'token': 'slavic', 'score': 0.0}, {'token': 'sofia', 'score': 0.0}, {'token': 'italics', 'score': 0.0}, {'token': 'english', 'score': 0.0}, {'token': 'kazakh', 'score': 0.0}, {'token': 'ukrainian', 'score': 0.0}, {'token': 'turkish', 'score': 0.0}]",,,
53,australia,"[{'token': 'theaters', 'score': 0.793}, {'token': 'theatres', 'score': 0.097}, {'token': 'cinemas', 'score': 0.054}, {'token': 'canada', 'score': 0.018}, {'token': 'australia', 'score': 0.005}, {'token': 'america', 'score': 0.003}, {'token': 'europe', 'score': 0.003}, {'token': 'france', 'score': 0.002}, {'token': 'cinema', 'score': 0.002}, {'token': 'italy', 'score': 0.002}, {'token': 'usa', 'score': 0.002}, {'token': 'japan', 'score': 0.002}, {'token': '3d', 'score': 0.002}, {'token': 'hollywood', 'score': 0.001}, {'token': 'stores', 'score': 0.001}]",,,
54,ireland,"[{'token': 'ireland', 'score': 0.991}, {'token': 'irish', 'score': 0.002}, {'token': 'england', 'score': 0.0}, {'token': 'scotland', 'score': 0.0}, {'token': 'usa', 'score': 0.0}, {'token': 'india', 'score': 0.0}, {'token': 'connacht', 'score': 0.0}, {'token': 'uk', 'score': 0.0}, {'token': '1922', 'score': 0.0}, {'token': 'probably', 'score': 0.0}, {'token': 'france', 'score': 0.0}, {'token': 'italy', 'score': 0.0}, {'token': 'died', 'score': 0.0}, {'token': 'galway', 'score': 0.0}, {'token': '1800', 'score': 0.0}]",,,
55,canada,"[{'token': 'canadian', 'score': 0.854}, {'token': 'american', 'score': 0.072}, {'token': 'ontario', 'score': 0.014}, {'token': 'state', 'score': 0.007}, {'token': 'republican', 'score': 0.006}, {'token': 'democratic', 'score': 0.006}, {'token': 'minnesota', 'score': 0.005}, {'token': 'federal', 'score': 0.005}, {'token': 'pennsylvania', 'score': 0.003}, {'token': 'michigan', 'score': 0.003}, {'token': 'provincial', 'score': 0.002}, {'token': 'quebec', 'score': 0.002}, {'token': 'wisconsin', 'score': 0.002}, {'token': 'alberta', 'score': 0.002}, {'token': 'massachusetts', 'score': 0.002}]",,,
56,belgium,"[{'token': 'switzerland', 'score': 0.984}, {'token': 'france', 'score': 0.009}, {'token': 'belgium', 'score': 0.004}, {'token': 'swiss', 'score': 0.001}, {'token': 'italy', 'score': 0.0}, {'token': 'luxembourg', 'score': 0.0}, {'token': 'rhone', 'score': 0.0}, {'token': 'netherlands', 'score': 0.0}, {'token': 'austria', 'score': 0.0}, {'token': 'tyrol', 'score': 0.0}, {'token': 'germany', 'score': 0.0}, {'token': 'catalonia', 'score': 0.0}, {'token': 'pyrenees', 'score': 0.0}, {'token': 'alps', 'score': 0.0}, {'token': 'quebec', 'score': 0.0}]",,,
57,canada,"[{'token': 'other', 'score': 0.435}, {'token': 'notable', 'score': 0.374}, {'token': 'popular', 'score': 0.016}, {'token': 'noted', 'score': 0.01}, {'token': 'successful', 'score': 0.01}, {'token': 'prominent', 'score': 0.009}, {'token': 'some', 'score': 0.009}, {'token': 'the', 'score': 0.009}, {'token': 'later', 'score': 0.006}, {'token': 'american', 'score': 0.006}, {'token': 'famous', 'score': 0.005}, {'token': 'fiction', 'score': 0.005}, {'token': 'established', 'score': 0.004}, {'token': 'early', 'score': 0.004}, {'token': 'additional', 'score': 0.004}]",,,
58,japan,"[{'token': 'japan', 'score': 0.977}, {'token': 'kyoto', 'score': 0.01}, {'token': 'tokyo', 'score': 0.004}, {'token': 'nara', 'score': 0.001}, {'token': 'kyushu', 'score': 0.001}, {'token': 'hokkaido', 'score': 0.001}, {'token': 'asia', 'score': 0.001}, {'token': 'edo', 'score': 0.001}, {'token': 'total', 'score': 0.0}, {'token': 'japanese', 'score': 0.0}, {'token': 'okinawa', 'score': 0.0}, {'token': 'fukuoka', 'score': 0.0}, {'token': 'korea', 'score': 0.0}, {'token': 'osaka', 'score': 0.0}, {'token': 'history', 'score': 0.0}]","[{'token': 'japan', 'score': 0.99}, {'token': 'asia', 'score': 0.002}, {'token': 'kyoto', 'score': 0.002}, {'token': 'tokyo', 'score': 0.001}, {'token': 'kyushu', 'score': 0.001}, {'token': 'china', 'score': 0.0}, {'token': 'existence', 'score': 0.0}, {'token': 'nara', 'score': 0.0}, {'token': 'history', 'score': 0.0}, {'token': 'hokkaido', 'score': 0.0}, {'token': 'japanese', 'score': 0.0}, {'token': 'total', 'score': 0.0}, {'token': 'korea', 'score': 0.0}, {'token': 'buddhism', 'score': 0.0}, {'token': 'particular', 'score': 0.0}]",,
