,answers,original,parrot_0,parrot_1,parrot_2
26,edmonton,"[{'token': 'edmonton', 'score': 0.918}, {'token': 'calgary', 'score': 0.058}, {'token': 'city', 'score': 0.017}, {'token': 'butte', 'score': 0.0}, {'token': 'region', 'score': 0.0}, {'token': 'alberta', 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': 'regina', 'score': 0.0}, {'token': 'billings', 'score': 0.0}, {'token': 'winnipeg', 'score': 0.0}, {'token': 'area', 'score': 0.0}, {'token': 'jasper', 'score': 0.0}, {'token': 'ste', 'score': 0.0}, {'token': 'denver', 'score': 0.0}, {'token': 'wainwright', 'score': 0.0}]","[{'token': 'edmonton', 'score': 0.9}, {'token': 'calgary', 'score': 0.049}, {'token': 'city', 'score': 0.038}, {'token': 'butte', 'score': 0.001}, {'token': 'region', 'score': 0.001}, {'token': 'alberta', 'score': 0.001}, {'token': ',', 'score': 0.0}, {'token': 'area', 'score': 0.0}, {'token': 'billings', 'score': 0.0}, {'token': 'jasper', 'score': 0.0}, {'token': 'winnipeg', 'score': 0.0}, {'token': 'ste', 'score': 0.0}, {'token': 'regina', 'score': 0.0}, {'token': 'petroleum', 'score': 0.0}, {'token': 'denver', 'score': 0.0}]","[{'token': 'edmonton', 'score': 0.927}, {'token': 'calgary', 'score': 0.046}, {'token': 'city', 'score': 0.019}, {'token': 'butte', 'score': 0.001}, {'token': 'alberta', 'score': 0.001}, {'token': 'region', 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': 'regina', 'score': 0.0}, {'token': 'area', 'score': 0.0}, {'token': 'jasper', 'score': 0.0}, {'token': 'winnipeg', 'score': 0.0}, {'token': 'ste', 'score': 0.0}, {'token': 'billings', 'score': 0.0}, {'token': 'denver', 'score': 0.0}, {'token': 'wainwright', 'score': 0.0}]",
27,athens,"[{'token': 'ohio', 'score': 0.686}, {'token': 'athens', 'score': 0.301}, {'token': 'columbus', 'score': 0.006}, {'token': 'greece', 'score': 0.002}, {'token': 'urbana', 'score': 0.0}, {'token': 'champaign', 'score': 0.0}, {'token': 'toledo', 'score': 0.0}, {'token': 'dayton', 'score': 0.0}, {'token': 'oxford', 'score': 0.0}, {'token': 'america', 'score': 0.0}, {'token': 'cleveland', 'score': 0.0}, {'token': 'campus', 'score': 0.0}, {'token': 'indianapolis', 'score': 0.0}, {'token': 'indiana', 'score': 0.0}, {'token': 'college', 'score': 0.0}]","[{'token': 'athens', 'score': 0.936}, {'token': 'the', 'score': 0.006}, {'token': 'lucas', 'score': 0.005}, {'token': 'franklin', 'score': 0.005}, {'token': 'champaign', 'score': 0.003}, {'token': 'ohio', 'score': 0.003}, {'token': 'summit', 'score': 0.002}, {'token': 'clarke', 'score': 0.002}, {'token': 'hamilton', 'score': 0.002}, {'token': 'henry', 'score': 0.001}, {'token': 'coffee', 'score': 0.001}, {'token': 'adams', 'score': 0.001}, {'token': 'marion', 'score': 0.001}, {'token': 'decatur', 'score': 0.001}, {'token': 'washington', 'score': 0.001}]","[{'token': 'athens', 'score': 0.886}, {'token': 'franklin', 'score': 0.013}, {'token': 'lucas', 'score': 0.011}, {'token': 'summit', 'score': 0.008}, {'token': 'champaign', 'score': 0.006}, {'token': 'hamilton', 'score': 0.006}, {'token': 'clarke', 'score': 0.003}, {'token': 'ohio', 'score': 0.003}, {'token': 'henry', 'score': 0.002}, {'token': 'marion', 'score': 0.002}, {'token': 'adams', 'score': 0.002}, {'token': 'hancock', 'score': 0.002}, {'token': 'washington', 'score': 0.002}, {'token': 'the', 'score': 0.002}, {'token': 'wood', 'score': 0.002}]",
28,monaco,"[{'token': 'monaco', 'score': 0.991}, {'token': 'luxembourg', 'score': 0.005}, {'token': 'nice', 'score': 0.001}, {'token': 'orange', 'score': 0.001}, {'token': 'liechtenstein', 'score': 0.0}, {'token': 'congo', 'score': 0.0}, {'token': 'liege', 'score': 0.0}, {'token': 'anhalt', 'score': 0.0}, {'token': 'asturias', 'score': 0.0}, {'token': 'jersey', 'score': 0.0}, {'token': 'conde', 'score': 0.0}, {'token': 'baden', 'score': 0.0}, {'token': 'tunisia', 'score': 0.0}, {'token': 'sedan', 'score': 0.0}, {'token': 'cannes', 'score': 0.0}]","[{'token': 'monaco', 'score': 0.62}, {'token': '.', 'score': 0.302}, {'token': 'luxembourg', 'score': 0.054}, {'token': 'liechtenstein', 'score': 0.01}, {'token': ';', 'score': 0.003}, {'token': '|', 'score': 0.001}, {'token': 'jersey', 'score': 0.001}, {'token': 'belgium', 'score': 0.001}, {'token': 'france', 'score': 0.001}, {'token': 'nice', 'score': 0.001}, {'token': 'morocco', 'score': 0.0}, {'token': 'reunion', 'score': 0.0}, {'token': 'congo', 'score': 0.0}, {'token': '##orra', 'score': 0.0}, {'token': 'liege', 'score': 0.0}]","[{'token': '.', 'score': 0.812}, {'token': ';', 'score': 0.046}, {'token': 'france', 'score': 0.037}, {'token': 'paris', 'score': 0.018}, {'token': 'luxembourg', 'score': 0.014}, {'token': '?', 'score': 0.008}, {'token': 'lyon', 'score': 0.006}, {'token': 'nice', 'score': 0.004}, {'token': 'quebec', 'score': 0.003}, {'token': 'brittany', 'score': 0.003}, {'token': 'monaco', 'score': 0.002}, {'token': '|', 'score': 0.002}, {'token': 'commune', 'score': 0.002}, {'token': 'marseille', 'score': 0.002}, {'token': 'toulouse', 'score': 0.001}]","[{'token': 'monaco', 'score': 0.907}, {'token': '.', 'score': 0.05}, {'token': 'luxembourg', 'score': 0.024}, {'token': 'liechtenstein', 'score': 0.012}, {'token': 'nice', 'score': 0.001}, {'token': ';', 'score': 0.0}, {'token': 'jersey', 'score': 0.0}, {'token': 'morocco', 'score': 0.0}, {'token': 'congo', 'score': 0.0}, {'token': 'orange', 'score': 0.0}, {'token': 'reunion', 'score': 0.0}, {'token': '##orra', 'score': 0.0}, {'token': 'anhalt', 'score': 0.0}, {'token': 'belgium', 'score': 0.0}, {'token': 'liege', 'score': 0.0}]"
29,camden,"[{'token': 'camden', 'score': 0.994}, {'token': 'arkansas', 'score': 0.004}, {'token': 'magnolia', 'score': 0.001}, {'token': 'tulsa', 'score': 0.0}, {'token': 'atlanta', 'score': 0.0}, {'token': 'nashville', 'score': 0.0}, {'token': 'augusta', 'score': 0.0}, {'token': 'cumberland', 'score': 0.0}, {'token': 'indianapolis', 'score': 0.0}, {'token': 'oklahoma', 'score': 0.0}, {'token': 'richmond', 'score': 0.0}, {'token': 'columbia', 'score': 0.0}, {'token': 'henderson', 'score': 0.0}, {'token': 'shreveport', 'score': 0.0}, {'token': 'charleston', 'score': 0.0}]","[{'token': '.', 'score': 0.94}, {'token': ';', 'score': 0.057}, {'token': '?', 'score': 0.001}, {'token': 'camden', 'score': 0.001}, {'token': '!', 'score': 0.0}, {'token': 'indianapolis', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': 'cumberland', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': 'tulsa', 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': 'arkansas', 'score': 0.0}, {'token': '-', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': 'magnolia', 'score': 0.0}]","[{'token': '.', 'score': 0.922}, {'token': ';', 'score': 0.074}, {'token': '?', 'score': 0.002}, {'token': 'camden', 'score': 0.001}, {'token': '!', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': 'indianapolis', 'score': 0.0}, {'token': 'cumberland', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': 'tulsa', 'score': 0.0}, {'token': '-', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': 'the', 'score': 0.0}, {'token': 'arkansas', 'score': 0.0}]",
30,berlin,"[{'token': 'city', 'score': 0.559}, {'token': 'berlin', 'score': 0.158}, {'token': 'frankfurt', 'score': 0.035}, {'token': 'vienna', 'score': 0.032}, {'token': 'stuttgart', 'score': 0.026}, {'token': 'munich', 'score': 0.024}, {'token': 'london', 'score': 0.014}, {'token': 'building', 'score': 0.01}, {'token': 'paris', 'score': 0.01}, {'token': 'rome', 'score': 0.009}, {'token': 'washington', 'score': 0.009}, {'token': 'brussels', 'score': 0.007}, {'token': 'tower', 'score': 0.005}, {'token': 'mainz', 'score': 0.004}, {'token': 'district', 'score': 0.003}]","[{'token': '.', 'score': 0.983}, {'token': ';', 'score': 0.017}, {'token': '!', 'score': 0.0}, {'token': '?', 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': 'and', 'score': 0.0}, {'token': '-', 'score': 0.0}, {'token': ')', 'score': 0.0}, {'token': 'as', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': ""'"", 'score': 0.0}, {'token': 'since', 'score': 0.0}]",,
31,yerevan,"[{'token': 'yerevan', 'score': 0.807}, {'token': 'it', 'score': 0.182}, {'token': 'tbilisi', 'score': 0.003}, {'token': 'van', 'score': 0.002}, {'token': 'city', 'score': 0.001}, {'token': 'constantinople', 'score': 0.001}, {'token': 'armenia', 'score': 0.001}, {'token': 'baku', 'score': 0.001}, {'token': 'lori', 'score': 0.0}, {'token': 'beirut', 'score': 0.0}, {'token': 'tehran', 'score': 0.0}, {'token': 'town', 'score': 0.0}, {'token': 'istanbul', 'score': 0.0}, {'token': 'acre', 'score': 0.0}, {'token': 'jerusalem', 'score': 0.0}]","[{'token': 'republic', 'score': 1.0}, {'token': 'kingdom', 'score': 0.0}, {'token': 'state', 'score': 0.0}, {'token': 'government', 'score': 0.0}, {'token': 'empire', 'score': 0.0}, {'token': 'province', 'score': 0.0}, {'token': 'ssr', 'score': 0.0}, {'token': 'dominion', 'score': 0.0}, {'token': 'district', 'score': 0.0}, {'token': 'administration', 'score': 0.0}, {'token': 'genocide', 'score': 0.0}, {'token': 'capital', 'score': 0.0}, {'token': 'republics', 'score': 0.0}, {'token': 'oblast', 'score': 0.0}, {'token': 'part', 'score': 0.0}]","[{'token': 'republic', 'score': 0.999}, {'token': 'kingdom', 'score': 0.0}, {'token': 'state', 'score': 0.0}, {'token': 'government', 'score': 0.0}, {'token': 'province', 'score': 0.0}, {'token': 'empire', 'score': 0.0}, {'token': 'dominion', 'score': 0.0}, {'token': 'ssr', 'score': 0.0}, {'token': 'district', 'score': 0.0}, {'token': 'genocide', 'score': 0.0}, {'token': 'capital', 'score': 0.0}, {'token': 'administration', 'score': 0.0}, {'token': 'soviet', 'score': 0.0}, {'token': 'oblast', 'score': 0.0}, {'token': 'rayon', 'score': 0.0}]",
32,aberdeen,"[{'token': 'aberdeen', 'score': 0.972}, {'token': 'dundee', 'score': 0.005}, {'token': 'elgin', 'score': 0.005}, {'token': 'edinburgh', 'score': 0.003}, {'token': 'angus', 'score': 0.003}, {'token': 'perth', 'score': 0.002}, {'token': 'stirling', 'score': 0.002}, {'token': 'paisley', 'score': 0.001}, {'token': 'montrose', 'score': 0.001}, {'token': 'keith', 'score': 0.001}, {'token': 'glasgow', 'score': 0.001}, {'token': 'inverness', 'score': 0.001}, {'token': 'alexandria', 'score': 0.0}, {'token': 'hamilton', 'score': 0.0}, {'token': 'livingston', 'score': 0.0}]","[{'token': 'aberdeen', 'score': 0.972}, {'token': 'elgin', 'score': 0.005}, {'token': 'edinburgh', 'score': 0.005}, {'token': 'dundee', 'score': 0.003}, {'token': 'angus', 'score': 0.003}, {'token': 'perth', 'score': 0.002}, {'token': 'stirling', 'score': 0.001}, {'token': 'paisley', 'score': 0.001}, {'token': 'montrose', 'score': 0.001}, {'token': 'keith', 'score': 0.001}, {'token': 'inverness', 'score': 0.001}, {'token': 'glasgow', 'score': 0.001}, {'token': 'alexandria', 'score': 0.001}, {'token': 'hamilton', 'score': 0.0}, {'token': 'livingston', 'score': 0.0}]","[{'token': ',', 'score': 0.991}, {'token': ';', 'score': 0.001}, {'token': 'nearby', 'score': 0.001}, {'token': '.', 'score': 0.001}, {'token': 'aberdeen', 'score': 0.001}, {'token': '-', 'score': 0.0}, {'token': 'building', 'score': 0.0}, {'token': 'park', 'score': 0.0}, {'token': 'downtown', 'score': 0.0}, {'token': 'central', 'score': 0.0}, {'token': 'north', 'score': 0.0}, {'token': 'house', 'score': 0.0}, {'token': 'hotel', 'score': 0.0}, {'token': 'office', 'score': 0.0}, {'token': '(', 'score': 0.0}]","[{'token': 'aberdeen', 'score': 0.973}, {'token': 'edinburgh', 'score': 0.006}, {'token': 'elgin', 'score': 0.004}, {'token': 'dundee', 'score': 0.004}, {'token': 'perth', 'score': 0.002}, {'token': 'angus', 'score': 0.002}, {'token': 'stirling', 'score': 0.001}, {'token': 'glasgow', 'score': 0.001}, {'token': 'keith', 'score': 0.001}, {'token': 'montrose', 'score': 0.001}, {'token': 'paisley', 'score': 0.001}, {'token': 'inverness', 'score': 0.001}, {'token': 'alexandria', 'score': 0.0}, {'token': 'hamilton', 'score': 0.0}, {'token': 'scotland', 'score': 0.0}]"
33,indianapolis,"[{'token': 'indianapolis', 'score': 0.965}, {'token': 'chicago', 'score': 0.009}, {'token': 'gary', 'score': 0.008}, {'token': 'bloomington', 'score': 0.006}, {'token': 'lafayette', 'score': 0.004}, {'token': 'louisville', 'score': 0.002}, {'token': 'hammond', 'score': 0.001}, {'token': 'columbus', 'score': 0.001}, {'token': 'richmond', 'score': 0.001}, {'token': 'cincinnati', 'score': 0.0}, {'token': 'madison', 'score': 0.0}, {'token': 'detroit', 'score': 0.0}, {'token': 'indiana', 'score': 0.0}, {'token': 'pittsburgh', 'score': 0.0}, {'token': 'huntington', 'score': 0.0}]","[{'token': '.', 'score': 0.947}, {'token': ';', 'score': 0.052}, {'token': 'indianapolis', 'score': 0.0}, {'token': '?', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': 'indiana', 'score': 0.0}, {'token': 'detroit', 'score': 0.0}, {'token': 'chicago', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': '．', 'score': 0.0}, {'token': 'metro', 'score': 0.0}, {'token': 'bloomington', 'score': 0.0}, {'token': 'gary', 'score': 0.0}]","[{'token': '.', 'score': 0.958}, {'token': ';', 'score': 0.041}, {'token': '?', 'score': 0.0}, {'token': 'indianapolis', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': 'indiana', 'score': 0.0}, {'token': 'chicago', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': 'detroit', 'score': 0.0}, {'token': 'metro', 'score': 0.0}, {'token': '．', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': 'bloomington', 'score': 0.0}, {'token': 'pittsburgh', 'score': 0.0}]","[{'token': '.', 'score': 0.892}, {'token': ';', 'score': 0.105}, {'token': 'indianapolis', 'score': 0.001}, {'token': '?', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': 'chicago', 'score': 0.0}, {'token': 'detroit', 'score': 0.0}, {'token': 'indiana', 'score': 0.0}, {'token': 'ft', 'score': 0.0}, {'token': 'bloomington', 'score': 0.0}, {'token': 'warsaw', 'score': 0.0}, {'token': 'gary', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': 'metro', 'score': 0.0}]"
34,boone,"[{'token': 'auburn', 'score': 0.131}, {'token': 'syracuse', 'score': 0.117}, {'token': 'albany', 'score': 0.082}, {'token': 'town', 'score': 0.027}, {'token': 'montgomery', 'score': 0.024}, {'token': 'columbus', 'score': 0.019}, {'token': 'troy', 'score': 0.017}, {'token': 'rome', 'score': 0.015}, {'token': 'athens', 'score': 0.015}, {'token': 'rochester', 'score': 0.013}, {'token': 'clinton', 'score': 0.013}, {'token': 'buffalo', 'score': 0.011}, {'token': 'marion', 'score': 0.01}, {'token': 'aurora', 'score': 0.009}, {'token': 'warsaw', 'score': 0.008}]","[{'token': 'syracuse', 'score': 0.141}, {'token': 'albany', 'score': 0.113}, {'token': 'auburn', 'score': 0.103}, {'token': 'town', 'score': 0.043}, {'token': 'montgomery', 'score': 0.024}, {'token': 'rome', 'score': 0.016}, {'token': 'aurora', 'score': 0.016}, {'token': 'columbus', 'score': 0.013}, {'token': 'rochester', 'score': 0.013}, {'token': 'troy', 'score': 0.011}, {'token': 'buffalo', 'score': 0.01}, {'token': 'athens', 'score': 0.01}, {'token': 'warsaw', 'score': 0.009}, {'token': '##oga', 'score': 0.008}, {'token': 'clinton', 'score': 0.008}]",,
35,salvador,"[{'token': 'bahia', 'score': 0.993}, {'token': 'salvador', 'score': 0.007}, {'token': 'santos', 'score': 0.0}, {'token': 'goa', 'score': 0.0}, {'token': 'sao', 'score': 0.0}, {'token': '##iba', 'score': 0.0}, {'token': 'rio', 'score': 0.0}, {'token': 'natal', 'score': 0.0}, {'token': 'salazar', 'score': 0.0}, {'token': 'parana', 'score': 0.0}, {'token': 'veracruz', 'score': 0.0}, {'token': 'colonial', 'score': 0.0}, {'token': 'brazil', 'score': 0.0}, {'token': 'almeida', 'score': 0.0}, {'token': 'lagos', 'score': 0.0}]","[{'token': 'bahia', 'score': 0.977}, {'token': 'salvador', 'score': 0.023}, {'token': 'santos', 'score': 0.0}, {'token': 'rio', 'score': 0.0}, {'token': 'parana', 'score': 0.0}, {'token': 'goa', 'score': 0.0}, {'token': '##iba', 'score': 0.0}, {'token': 'salazar', 'score': 0.0}, {'token': 'para', 'score': 0.0}, {'token': 'natal', 'score': 0.0}, {'token': 'pia', 'score': 0.0}, {'token': 'sao', 'score': 0.0}, {'token': 'cortes', 'score': 0.0}, {'token': 'victoria', 'score': 0.0}, {'token': 'veracruz', 'score': 0.0}]","[{'token': 'bahia', 'score': 0.978}, {'token': 'salvador', 'score': 0.022}, {'token': 'santos', 'score': 0.0}, {'token': 'rio', 'score': 0.0}, {'token': 'goa', 'score': 0.0}, {'token': 'parana', 'score': 0.0}, {'token': '##iba', 'score': 0.0}, {'token': 'sao', 'score': 0.0}, {'token': 'natal', 'score': 0.0}, {'token': 'salazar', 'score': 0.0}, {'token': 'para', 'score': 0.0}, {'token': 'brazil', 'score': 0.0}, {'token': 'lagos', 'score': 0.0}, {'token': 'veracruz', 'score': 0.0}, {'token': 'pia', 'score': 0.0}]",
36,pontiac,"[{'token': 'detroit', 'score': 0.378}, {'token': 'michigan', 'score': 0.214}, {'token': 'oakland', 'score': 0.128}, {'token': 'pontiac', 'score': 0.074}, {'token': 'lansing', 'score': 0.013}, {'token': 'flint', 'score': 0.009}, {'token': 'bloomfield', 'score': 0.008}, {'token': 'albion', 'score': 0.007}, {'token': 'chicago', 'score': 0.004}, {'token': 'troy', 'score': 0.003}, {'token': 'cadillac', 'score': 0.003}, {'token': 'canton', 'score': 0.003}, {'token': 'ontario', 'score': 0.003}, {'token': 'mi', 'score': 0.003}, {'token': 'clinton', 'score': 0.003}]","[{'token': 'michigan', 'score': 0.481}, {'token': 'detroit', 'score': 0.314}, {'token': 'oakland', 'score': 0.059}, {'token': 'pontiac', 'score': 0.057}, {'token': 'lansing', 'score': 0.012}, {'token': 'flint', 'score': 0.004}, {'token': 'bloomfield', 'score': 0.004}, {'token': 'indiana', 'score': 0.003}, {'token': 'illinois', 'score': 0.002}, {'token': 'albion', 'score': 0.002}, {'token': 'chicago', 'score': 0.002}, {'token': 'milwaukee', 'score': 0.002}, {'token': 'indianapolis', 'score': 0.002}, {'token': 'monroe', 'score': 0.002}, {'token': 'ohio', 'score': 0.002}]","[{'token': 'michigan', 'score': 0.622}, {'token': 'detroit', 'score': 0.155}, {'token': 'oakland', 'score': 0.065}, {'token': 'pontiac', 'score': 0.062}, {'token': 'bloomfield', 'score': 0.007}, {'token': 'lansing', 'score': 0.006}, {'token': 'illinois', 'score': 0.004}, {'token': 'indiana', 'score': 0.003}, {'token': 'ontario', 'score': 0.003}, {'token': 'alabama', 'score': 0.003}, {'token': 'flint', 'score': 0.003}, {'token': 'ohio', 'score': 0.002}, {'token': 'albion', 'score': 0.002}, {'token': 'cadillac', 'score': 0.002}, {'token': 'california', 'score': 0.001}]","[{'token': 'michigan', 'score': 0.52}, {'token': 'detroit', 'score': 0.243}, {'token': 'oakland', 'score': 0.073}, {'token': 'pontiac', 'score': 0.065}, {'token': 'lansing', 'score': 0.01}, {'token': 'bloomfield', 'score': 0.007}, {'token': 'flint', 'score': 0.003}, {'token': 'albion', 'score': 0.003}, {'token': 'illinois', 'score': 0.002}, {'token': 'indiana', 'score': 0.002}, {'token': 'alabama', 'score': 0.002}, {'token': 'cadillac', 'score': 0.002}, {'token': 'monroe', 'score': 0.002}, {'token': 'ontario', 'score': 0.002}, {'token': 'ohio', 'score': 0.002}]"
