obj_label,masked_sentence,masked_sentence_roberta
albania,"Prince Leka of [MASK] (Leka Anwar Zog Reza Baudouin Msiziwe Zogu, born 26 March 1982) is the only child of Leka, Crown Prince of Albania and Susan Cullen-Ward.","Prince Leka of <mask> (Leka Anwar Zog Reza Baudouin Msiziwe Zogu, born 26 March 1982) is the only child of Leka, Crown Prince of Albania and Susan Cullen-Ward."
albania,"Prince Leka of Albania (Leka Anwar Zog Reza Baudouin Msiziwe Zogu, born 26 March 1982) is the only child of Leka, Crown Prince of [MASK] and Susan Cullen-Ward.","Prince Leka of Albania (Leka Anwar Zog Reza Baudouin Msiziwe Zogu, born 26 March 1982) is the only child of Leka, Crown Prince of <mask> and Susan Cullen-Ward."
switzerland,"Other famous students of Meynert's were Russian neuropsychiatrist Sergei Korsakoff (1854–1900), German neuropathologist Carl Wernicke (1848–1905) and [MASK] neuroanatomist Auguste-Henri Forel (1848–1931).","Other famous students of Meynert's were Russian neuropsychiatrist Sergei Korsakoff (1854–1900), German neuropathologist Carl Wernicke (1848–1905) and <mask> neuroanatomist Auguste-Henri Forel (1848–1931)."
switzerland,"Forel is a letter of `Abdu'l-Bahá, written in reply to questions asked by Auguste-Henri Forel, a [MASK] myrmecologist, neuroanatomist and psychiatrist.","Forel is a letter of `Abdu'l-Bahá, written in reply to questions asked by Auguste-Henri Forel, a <mask> myrmecologist, neuroanatomist and psychiatrist."
switzerland,"Forel is a letter of `Abdu'l-Bahá, written in reply to questions asked by Auguste-Henri Forel, a [MASK] myrmecologist, neuroanatomist and psychiatrist.","Forel is a letter of `Abdu'l-Bahá, written in reply to questions asked by Auguste-Henri Forel, a <mask> myrmecologist, neuroanatomist and psychiatrist."
switzerland,"Forel is a municipality in the [MASK] canton of Vaud, located in the district of Lavaux-Oron.","Forel is a municipality in the <mask> canton of Vaud, located in the district of Lavaux-Oron."
switzerland,"Auguste-Henri Forel (1 September 1848 – 27 July 1931) was a [MASK] myrmecologist, neuroanatomist, psychiatrist and eugenicist, notable for his investigations into the structure of the human brain and that of ants.","Auguste-Henri Forel (1 September 1848 – 27 July 1931) was a <mask> myrmecologist, neuroanatomist, psychiatrist and eugenicist, notable for his investigations into the structure of the human brain and that of ants."
switzerland,"Auguste-Henri Forel (1 September 1848 – 27 July 1931) was a [MASK] myrmecologist, neuroanatomist, psychiatrist and eugenicist, notable for his investigations into the structure of the human brain and that of ants.","Auguste-Henri Forel (1 September 1848 – 27 July 1931) was a <mask> myrmecologist, neuroanatomist, psychiatrist and eugenicist, notable for his investigations into the structure of the human brain and that of ants."
switzerland,"Two museums have dedicated one room each to her work: The Musée Alexis Forel, in Morges, [MASK] inaugurated that room in 2006: It contains the Cabinet of Curiosities, Doll's Houses, Grandmother's Living Rooms, Theatre of Louis II of Bavaria and many other themes.","Two museums have dedicated one room each to her work: The Musée Alexis Forel, in Morges, <mask> inaugurated that room in 2006: It contains the Cabinet of Curiosities, Doll's Houses, Grandmother's Living Rooms, Theatre of Louis II of Bavaria and many other themes."
switzerland,Alfred Werner (12 December 1866 – 15 November 1919) was a [MASK] chemist who was a student at ETH Zurich and a professor at the University of Zurich.,Alfred Werner (12 December 1866 – 15 November 1919) was a <mask> chemist who was a student at ETH Zurich and a professor at the University of Zurich.
switzerland,Alfred Werner (12 December 1866 – 15 November 1919) was a [MASK] chemist who was a student at ETH Zurich and a professor at the University of Zurich.,Alfred Werner (12 December 1866 – 15 November 1919) was a <mask> chemist who was a student at ETH Zurich and a professor at the University of Zurich.
austria,The previous ERC President Helga Nowotny is from [MASK].,The previous ERC President Helga Nowotny is from <mask>.
poland,"Zimorowic acknowledges the most important earlier [MASK] pastoral poet Szymon Szymonowic, whose Sielanki appeared in 1614, as his master, but his own poems are notable for their local, ""Ruthenian"" (i.e.","Zimorowic acknowledges the most important earlier <mask> pastoral poet Szymon Szymonowic, whose Sielanki appeared in 1614, as his master, but his own poems are notable for their local, ""Ruthenian"" (i.e."
poland,"He also corresponded with the [MASK] poet Szymon Szymonowic, and other Polish connections included his stay at the University of Altdorf 1614-1616 at the same time as the Socinian activity there around Samuel Przypkowski.","He also corresponded with the <mask> poet Szymon Szymonowic, and other Polish connections included his stay at the University of Altdorf 1614-1616 at the same time as the Socinian activity there around Samuel Przypkowski."
poland,"He also corresponded with the Polish poet Szymon Szymonowic, and other [MASK] connections included his stay at the University of Altdorf 1614-1616 at the same time as the Socinian activity there around Samuel Przypkowski.","He also corresponded with the Polish poet Szymon Szymonowic, and other <mask> connections included his stay at the University of Altdorf 1614-1616 at the same time as the Socinian activity there around Samuel Przypkowski."
poland,"Szymon Szymonowic (in Latin, Simon Simonides; in Armenian, Շիմոն Շիմոնովիչ; also, in [MASK], ""Szymonowicz"" and ""Bendoński""; born Lwów, 24 October 1558 – died 5 May 1629, Czarnięcin, near Zamość) was a Polish Renaissance poet.","Szymon Szymonowic (in Latin, Simon Simonides; in Armenian, Շիմոն Շիմոնովիչ; also, in <mask>, ""Szymonowicz"" and ""Bendoński""; born Lwów, 24 October 1558 – died 5 May 1629, Czarnięcin, near Zamość) was a Polish Renaissance poet."
poland,"Szymon Szymonowic (in Latin, Simon Simonides; in Armenian, Շիմոն Շիմոնովիչ; also, in [MASK], ""Szymonowicz"" and ""Bendoński""; born Lwów, 24 October 1558 – died 5 May 1629, Czarnięcin, near Zamość) was a Polish Renaissance poet.","Szymon Szymonowic (in Latin, Simon Simonides; in Armenian, Շիմոն Շիմոնովիչ; also, in <mask>, ""Szymonowicz"" and ""Bendoński""; born Lwów, 24 October 1558 – died 5 May 1629, Czarnięcin, near Zamość) was a Polish Renaissance poet."
spain,"Previously, his own band has featured an international mix of musicians – Perico Sambeat (alto saxophone; [MASK]), Bernardo Sassetti (piano; Portugal), Geoff Gascoyne (bass, United Kingdom), and Gene Calderazzo (drums; United States) More recently he has toured the Guy Barker Jazz Orchestra – a 15 piece big band featuring Rosario Giuliani (alto saxophone; Italy) and Per Johansson (tenor saxophone; Sweden) - performing DZF, a reworking of Mozart's Magic Flute with Michael Brandon narrating the story as a Raymond Chandler style pulp fiction novel, retold by Robert Ryan Guy Barker was Musical Director / Arranger for the opening gala concert ""Jazz Voice : Celebrating a century of song"" at the London Jazz Festival annually from 2008 to 2014.","Previously, his own band has featured an international mix of musicians – Perico Sambeat (alto saxophone; <mask>), Bernardo Sassetti (piano; Portugal), Geoff Gascoyne (bass, United Kingdom), and Gene Calderazzo (drums; United States) More recently he has toured the Guy Barker Jazz Orchestra – a 15 piece big band featuring Rosario Giuliani (alto saxophone; Italy) and Per Johansson (tenor saxophone; Sweden) - performing DZF, a reworking of Mozart's Magic Flute with Michael Brandon narrating the story as a Raymond Chandler style pulp fiction novel, retold by Robert Ryan Guy Barker was Musical Director / Arranger for the opening gala concert ""Jazz Voice : Celebrating a century of song"" at the London Jazz Festival annually from 2008 to 2014."
spain,"Princess Maria de la Esperanza Amalia Raniera Maria Rosario Luisa Gonzaga of Bourbon-Two Sicilies (14 June 1914, Madrid, [MASK] – 8 August 2005, Villamanrique de la Condesa, Spain) was the youngest daughter of Prince Carlos of Bourbon-Two Sicilies and his wife Princess Louise of Orléans.","Princess Maria de la Esperanza Amalia Raniera Maria Rosario Luisa Gonzaga of Bourbon-Two Sicilies (14 June 1914, Madrid, <mask> – 8 August 2005, Villamanrique de la Condesa, Spain) was the youngest daughter of Prince Carlos of Bourbon-Two Sicilies and his wife Princess Louise of Orléans."
spain,"Princess Maria de la Esperanza Amalia Raniera Maria Rosario Luisa Gonzaga of Bourbon-Two Sicilies (14 June 1914, Madrid, Spain – 8 August 2005, Villamanrique de la Condesa, [MASK]) was the youngest daughter of Prince Carlos of Bourbon-Two Sicilies and his wife Princess Louise of Orléans.","Princess Maria de la Esperanza Amalia Raniera Maria Rosario Luisa Gonzaga of Bourbon-Two Sicilies (14 June 1914, Madrid, Spain – 8 August 2005, Villamanrique de la Condesa, <mask>) was the youngest daughter of Prince Carlos of Bourbon-Two Sicilies and his wife Princess Louise of Orléans."
spain,"He married in Madrid, the 6 May 1928, Doña Rosario Pérez de Herrasti y Orellana, daughter of Don Antonio Pérez de Herrasti y Pérez de Herrasti, IV Count of Antillón, and Doña Mª de la Concepción Orellana, XIII Marchioness of Albayda, Grandee of [MASK].","He married in Madrid, the 6 May 1928, Doña Rosario Pérez de Herrasti y Orellana, daughter of Don Antonio Pérez de Herrasti y Pérez de Herrasti, IV Count of Antillón, and Doña Mª de la Concepción Orellana, XIII Marchioness of Albayda, Grandee of <mask>."
spain,"Doña María del Rosario de Silva y Gurtubay, Duchess of Alba de Tormes, suo jure 9th Marquise of San Vicente del Barco, Grandee of [MASK] (Madrid, Spain; 4 April 1900 - 11 January 1934) was a Spanish aristocrat and socialite.","Doña María del Rosario de Silva y Gurtubay, Duchess of Alba de Tormes, suo jure 9th Marquise of San Vicente del Barco, Grandee of <mask> (Madrid, Spain; 4 April 1900 - 11 January 1934) was a Spanish aristocrat and socialite."
spain,"Doña María del Rosario de Silva y Gurtubay, Duchess of Alba de Tormes, suo jure 9th Marquise of San Vicente del Barco, Grandee of Spain (Madrid, [MASK]; 4 April 1900 - 11 January 1934) was a Spanish aristocrat and socialite.","Doña María del Rosario de Silva y Gurtubay, Duchess of Alba de Tormes, suo jure 9th Marquise of San Vicente del Barco, Grandee of Spain (Madrid, <mask>; 4 April 1900 - 11 January 1934) was a Spanish aristocrat and socialite."
spain,"Doña María del Rosario de Silva y Gurtubay, Duchess of Alba de Tormes, suo jure 9th Marquise of San Vicente del Barco, Grandee of Spain (Madrid, Spain; 4 April 1900 - 11 January 1934) was a [MASK] aristocrat and socialite.","Doña María del Rosario de Silva y Gurtubay, Duchess of Alba de Tormes, suo jure 9th Marquise of San Vicente del Barco, Grandee of Spain (Madrid, Spain; 4 April 1900 - 11 January 1934) was a <mask> aristocrat and socialite."
spain,"María del Carmen Rosario Soledad Cervera y Fernández de la Guerra, Dowager Baroness Thyssen-Bornemisza de Kászon et Impérfalva (in German: María del Carmen Rosario Soledad Freifrau von Thyssen-Bornemisza de Kászon, popularly known as Carmen ""Tita"" Cervera or Carmen ""Tita"" Thyssen) (Barcelona, 23 April 1943), daughter of Enrique Cervera Manent and his wife María del Carmen Fernández de la Guerra Álvarez (d. Madrid, 22 February 1992), is a [MASK] philanthropist, socialite and art dealer and collector.","María del Carmen Rosario Soledad Cervera y Fernández de la Guerra, Dowager Baroness Thyssen-Bornemisza de Kászon et Impérfalva (in German: María del Carmen Rosario Soledad Freifrau von Thyssen-Bornemisza de Kászon, popularly known as Carmen ""Tita"" Cervera or Carmen ""Tita"" Thyssen) (Barcelona, 23 April 1943), daughter of Enrique Cervera Manent and his wife María del Carmen Fernández de la Guerra Álvarez (d. Madrid, 22 February 1992), is a <mask> philanthropist, socialite and art dealer and collector."
spain,"María del Carmen Rosario Soledad Cervera y Fernández de la Guerra, Dowager Baroness Thyssen-Bornemisza de Kászon et Impérfalva (in German: María del Carmen Rosario Soledad Freifrau von Thyssen-Bornemisza de Kászon, popularly known as Carmen ""Tita"" Cervera or Carmen ""Tita"" Thyssen) (Barcelona, 23 April 1943), daughter of Enrique Cervera Manent and his wife María del Carmen Fernández de la Guerra Álvarez (d. Madrid, 22 February 1992), is a [MASK] philanthropist, socialite and art dealer and collector.","María del Carmen Rosario Soledad Cervera y Fernández de la Guerra, Dowager Baroness Thyssen-Bornemisza de Kászon et Impérfalva (in German: María del Carmen Rosario Soledad Freifrau von Thyssen-Bornemisza de Kászon, popularly known as Carmen ""Tita"" Cervera or Carmen ""Tita"" Thyssen) (Barcelona, 23 April 1943), daughter of Enrique Cervera Manent and his wife María del Carmen Fernández de la Guerra Álvarez (d. Madrid, 22 February 1992), is a <mask> philanthropist, socialite and art dealer and collector."
